,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
16:00,2020,5,sc5,0.09,1,0.0
16:30,2020,5,sc5,0.74,1,0.0
17:00,2020,5,sc5,1.0,0,0.0
17:30,2020,5,sc5,1.0,0,0.0
6:00,2020,6,sc5,1.0,0,0.0
6:30,2020,6,sc5,1.0,0,0.0
7:00,2020,6,sc5,0.0,1,0.0
7:30,2020,6,sc5,0.03,1,0.23
8:00,2020,6,sc5,0.01,1,0.0
8:30,2020,6,sc5,0.0,1,0.0
9:00,2020,6,sc5,0.0,1,0.01
9:30,2020,6,sc5,0.0,1,0.0
10:00,2020,6,sc5,0.0,1,0.0
10:30,2020,6,sc5,0.0,1,0.0
11:00,2020,6,sc5,0.0,1,0.0
11:30,2020,6,sc5,0.0,1,0.0
12:00,2020,6,sc5,0.0,1,0.0
12:30,2020,6,sc5,0.0,1,0.0
13:00,2020,6,sc5,0.0,1,0.0
13:30,2020,6,sc5,0.0,1,0.0
14:00,2020,6,sc5,0.0,1,0.0
14:30,2020,6,sc5,0.0,1,0.0
15:00,2020,6,sc5,0.0,1,0.0
15:30,2020,6,sc5,0.0,1,0.03
16:00,2020,6,sc5,0.0,1,0.03
16:30,2020,6,sc5,0.0,1,0.05
17:00,2020,6,sc5,1.0,0,0.0
17:30,2020,6,sc5,1.0,0,0.0
6:00,2020,7,sc5,1.0,0,0.0
6:30,2020,7,sc5,1.0,0,0.0
7:00,2020,7,sc5,0.0,1,0.0
7:30,2020,7,sc5,0.02,1,0.0
8:00,2020,7,sc5,0.0,1,0.0
8:30,2020,7,sc5,0.0,1,0.0
9:00,2020,7,sc5,0.0,1,0.0
9:30,2020,7,sc5,0.0,1,0.0
10:00,2020,7,sc5,0.0,1,0.02
10:30,2020,7,sc5,0.0,1,0.0
11:00,2020,7,sc5,0.0,1,0.0
11:30,2020,7,sc5,0.0,1,0.0
12:00,2020,7,sc5,0.0,1,0.0
12:30,2020,7,sc5,0.0,1,0.0
13:00,2020,7,sc5,0.0,1,0.0
13:30,2020,7,sc5,0.0,1,0.01
14:00,2020,7,sc5,0.0,1,0.0
14:30,2020,7,sc5,0.0,1,0.11
15:00,2020,7,sc5,0.0,1,0.0
15:30,2020,7,sc5,0.0,1,0.0
16:00,2020,7,sc5,0.02,1,0.17
16:30,2020,7,sc5,0.39,1,0.0
17:00,2020,7,sc5,1.0,0,0.0
17:30,2020,7,sc5,1.0,0,0.0
6:00,2020,8,sc2,1.0,0,0.0
6:30,2020,8,sc2,-0.0,1,0.08
7:00,2020,8,sc2,0.48,1,0.78
7:30,2020,8,sc2,0.53,1,0.6
8:00,2020,8,sc2,0.6,1,0.49
8:30,2020,8,sc2,0.78,1,0.73
9:00,2020,8,sc2,0.47,1,0.78
9:30,2020,8,sc2,0.42,1,0.78
10:00,2020,8,sc2,0.29,1,0.62
10:30,2020,8,sc2,0.89,1,0.24
11:00,2020,8,sc2,0.14,1,0.29
11:30,2020,8,sc2,0.39,1,0.62
12:00,2020,8,sc2,0.93,1,0.2
12:30,2020,8,sc2,0.88,1,0.08
13:00,2020,8,sc2,0.11,1,0.78
13:30,2020,8,sc2,0.04,1,0.77
14:00,2020,8,sc2,0.69,1,0.37
14:30,2020,8,sc2,0.5,1,0.42
15:00,2020,8,sc2,0.6,1,0.18
15:30,2020,8,sc2,0.84,1,0.5
16:00,2020,8,sc2,0.68,1,0.64
16:30,2020,8,sc2,0.37,1,0.08
17:00,2020,8,sc2,-0.0,1,0.07
17:30,2020,8,sc2,1.0,0,0.0
6:00,2020,8,sc3,1.0,0,0.0
6:30,2020,8,sc3,0.03,1,0.03
7:00,2020,8,sc3,0.22,1,0.91
7:30,2020,8,sc3,0.19,1,0.89
8:00,2020,8,sc3,0.83,1,0.19
8:30,2020,8,sc3,0.08,1,0.01
9:00,2020,8,sc3,0.15,1,0.25
9:30,2020,8,sc3,0.31,1,0.46
10:00,2020,8,sc3,0.75,1,0.02
10:30,2020,8,sc3,0.95,1,0.16
11:00,2020,8,sc3,0.46,1,0.59
11:30,2020,8,sc3,0.29,1,0.3
12:00,2020,8,sc3,0.15,1,0.15
12:30,2020,8,sc3,0.48,1,0.23
13:00,2020,8,sc3,0.92,1,0.06
13:30,2020,8,sc3,0.35,1,0.11
14:00,2020,8,sc3,0.77,1,0.09
14:30,2020,8,sc3,0.73,1,0.09
15:00,2020,8,sc3,0.28,1,0.46
15:30,2020,8,sc3,0.72,1,0.17
16:00,2020,8,sc3,0.06,1,0.31
16:30,2020,8,sc3,0.76,1,0.3
17:00,2020,8,sc3,0.12,1,0.16
17:30,2020,8,sc3,1.0,0,0.0
6:00,2020,8,sc5,1.0,0,0.0
6:30,2020,8,sc5,0.0,1,0.0
7:00,2020,8,sc5,0.03,1,0.0
7:30,2020,8,sc5,0.4,1,0.0
8:00,2020,8,sc5,0.22,1,0.0
8:30,2020,8,sc5,0.04,1,0.35
9:00,2020,8,sc5,0.15,1,0.0
9:30,2020,8,sc5,0.28,1,0.0
10:00,2020,8,sc5,0.2,1,0.0
10:30,2020,8,sc5,0.06,1,0.0
11:00,2020,8,sc5,0.01,1,0.16
11:30,2020,8,sc5,0.02,1,0.0
12:00,2020,8,sc5,0.0,1,0.0
12:30,2020,8,sc5,0.01,1,0.0
13:00,2020,8,sc5,0.01,1,0.0
13:30,2020,8,sc5,0.01,1,0.0
14:00,2020,8,sc5,0.01,1,0.0
14:30,2020,8,sc5,0.0,1,0.24
15:00,2020,8,sc5,0.04,1,0.0
15:30,2020,8,sc5,0.0,1,0.0
16:00,2020,8,sc5,0.07,1,0.0
16:30,2020,8,sc5,0.12,1,0.0
17:00,2020,8,sc5,0.05,1,0.0
17:30,2020,8,sc5,1.0,0,0.0
6:00,2020,9,sc2,0.43,1,0.58
6:30,2020,9,sc2,0.75,1,0.1
7:00,2020,9,sc2,0.51,1,0.36
7:30,2020,9,sc2,0.74,1,0.78
8:00,2020,9,sc2,0.39,1,0.34
8:30,2020,9,sc2,0.56,1,0.64
9:00,2020,9,sc2,0.32,1,0.45
9:30,2020,9,sc2,0.65,1,0.64
10:00,2020,9,sc2,0.41,1,0.38
10:30,2020,9,sc2,0.64,1,0.09
11:00,2020,9,sc2,0.16,1,0.32
11:30,2020,9,sc2,0.42,1,0.16
12:00,2020,9,sc2,0.38,1,0.4
12:30,2020,9,sc2,0.51,1,0.69
13:00,2020,9,sc2,0.88,1,0.78
13:30,2020,9,sc2,0.56,1,0.67
14:00,2020,9,sc2,0.16,1,0.7
14:30,2020,9,sc2,0.23,1,0.64
15:00,2020,9,sc2,0.34,1,0.78
15:30,2020,9,sc2,0.35,1,0.09
16:00,2020,9,sc2,0.99,1,0.77
16:30,2020,9,sc2,-0.0,1,0.17
17:00,2020,9,sc2,0.14,1,0.57
17:30,2020,9,sc2,0.35,1,0.34
6:00,2020,9,sc3,0.64,1,0.29
6:30,2020,9,sc3,0.85,1,0.23
7:00,2020,9,sc3,0.84,1,0.39
7:30,2020,9,sc3,0.54,1,0.17
8:00,2020,9,sc3,0.52,1,0.0
8:30,2020,9,sc3,0.45,1,0.31
9:00,2020,9,sc3,0.62,1,0.11
9:30,2020,9,sc3,0.95,1,0.14
10:00,2020,9,sc3,0.22,1,0.28
10:30,2020,9,sc3,0.96,1,0.05
11:00,2020,9,sc3,0.59,1,0.01
11:30,2020,9,sc3,0.84,1,0.05
12:00,2020,9,sc3,0.22,1,0.09
12:30,2020,9,sc3,0.85,1,0.31
13:00,2020,9,sc3,0.52,1,0.01
13:30,2020,9,sc3,0.81,1,0.01
14:00,2020,9,sc3,0.63,1,0.75
14:30,2020,9,sc3,0.64,1,0.21
15:00,2020,9,sc3,0.0,1,0.25
15:30,2020,9,sc3,0.23,1,0.32
16:00,2020,9,sc3,0.47,1,0.36
16:30,2020,9,sc3,0.1,1,0.33
17:00,2020,9,sc3,0.15,1,0.19
17:30,2020,9,sc3,0.01,1,0.03
6:00,2020,9,sc5,0.01,1,0.0
6:30,2020,9,sc5,0.86,1,0.0
7:00,2020,9,sc5,0.12,1,0.0
7:30,2020,9,sc5,0.01,1,0.0
8:00,2020,9,sc5,0.0,1,0.0
8:30,2020,9,sc5,0.02,1,0.21
9:00,2020,9,sc5,0.0,1,0.0
9:30,2020,9,sc5,0.0,1,0.0
10:00,2020,9,sc5,0.09,1,0.0
10:30,2020,9,sc5,0.01,1,0.0
11:00,2020,9,sc5,0.0,1,0.0
11:30,2020,9,sc5,0.0,1,0.05
12:00,2020,9,sc5,0.0,1,0.0
12:30,2020,9,sc5,0.0,1,0.0
13:00,2020,9,sc5,0.0,1,0.0
13:30,2020,9,sc5,0.05,1,0.0
14:00,2020,9,sc5,0.0,1,0.0
14:30,2020,9,sc5,0.02,1,0.0
15:00,2020,9,sc5,0.0,1,0.0
15:30,2020,9,sc5,0.03,1,0.21
16:00,2020,9,sc5,0.1,1,0.67
16:30,2020,9,sc5,0.36,1,0.0
17:00,2020,9,sc5,0.45,1,0.0
17:30,2020,9,sc5,0.0,1,0.0
6:00,2020,10,sc2,0.42,1,0.17
6:30,2020,10,sc2,0.03,1,0.39
7:00,2020,10,sc2,0.05,1,0.03
7:30,2020,10,sc2,0.0,1,0.4
8:00,2020,10,sc2,0.01,1,0.42
8:30,2020,10,sc2,0.64,1,0.1
9:00,2020,10,sc2,0.24,1,0.01
9:30,2020,10,sc2,0.16,1,0.01
10:00,2020,10,sc2,0.28,1,0.02
10:30,2020,10,sc2,0.82,1,0.02
11:00,2020,10,sc2,0.06,1,0.0
11:30,2020,10,sc2,0.4,1,0.13
12:00,2020,10,sc2,0.78,1,0.18
12:30,2020,10,sc2,0.93,1,0.2
13:00,2020,10,sc2,0.33,1,0.36
13:30,2020,10,sc2,0.29,1,0.13
14:00,2020,10,sc2,0.01,1,0.22
14:30,2020,10,sc2,0.13,1,0.0
15:00,2020,10,sc2,0.11,1,0.11
15:30,2020,10,sc2,0.38,1,0.03
16:00,2020,10,sc2,0.07,1,0.04
16:30,2020,10,sc2,0.79,1,0.21
17:00,2020,10,sc2,0.11,1,0.16
17:30,2020,10,sc2,0.17,1,0.16
6:00,2020,10,sc3,0.46,1,0.72
6:30,2020,10,sc3,0.07,1,0.07
7:00,2020,10,sc3,0.19,1,0.02
7:30,2020,10,sc3,0.61,1,0.0
8:00,2020,10,sc3,0.62,1,0.0
8:30,2020,10,sc3,0.48,1,0.0
9:00,2020,10,sc3,0.36,1,0.0
9:30,2020,10,sc3,0.61,1,0.0
10:00,2020,10,sc3,0.85,1,0.0
10:30,2020,10,sc3,0.57,1,0.03
11:00,2020,10,sc3,0.18,1,0.0
11:30,2020,10,sc3,0.98,1,0.0
12:00,2020,10,sc3,0.57,1,0.0
12:30,2020,10,sc3,0.72,1,0.0
13:00,2020,10,sc3,0.85,1,0.01
13:30,2020,10,sc3,0.77,1,0.0
14:00,2020,10,sc3,0.17,1,0.0
14:30,2020,10,sc3,0.89,1,0.91
15:00,2020,10,sc3,0.78,1,0.0
15:30,2020,10,sc3,0.0,1,0.0
16:00,2020,10,sc3,0.82,1,0.03
16:30,2020,10,sc3,0.21,1,0.03
17:00,2020,10,sc3,0.13,1,0.12
17:30,2020,10,sc3,0.01,1,0.1
6:00,2020,10,sc5,0.5,1,0.0
6:30,2020,10,sc5,0.6,1,0.0
7:00,2020,10,sc5,0.04,1,0.0
7:30,2020,10,sc5,0.02,1,0.0
8:00,2020,10,sc5,0.02,1,0.0
8:30,2020,10,sc5,0.0,1,0.0
9:00,2020,10,sc5,0.05,1,0.0
9:30,2020,10,sc5,0.08,1,0.47
10:00,2020,10,sc5,0.0,1,0.0
10:30,2020,10,sc5,0.0,1,0.0
11:00,2020,10,sc5,0.0,1,0.0
11:30,2020,10,sc5,0.0,1,0.0
12:00,2020,10,sc5,0.01,1,0.0
12:30,2020,10,sc5,0.0,1,0.0
13:00,2020,10,sc5,0.0,1,0.0
13:30,2020,10,sc5,0.01,1,0.0
14:00,2020,10,sc5,0.0,1,0.0
14:30,2020,10,sc5,0.0,1,0.0
15:00,2020,10,sc5,0.0,1,0.0
15:30,2020,10,sc5,0.0,1,0.0
16:00,2020,10,sc5,0.0,1,0.0
16:30,2020,10,sc5,0.85,1,0.0
17:00,2020,10,sc5,0.66,1,0.0
17:30,2020,10,sc5,0.41,1,0.0
6:00,2020,11,sc5,0.0,1,0.0
6:30,2020,11,sc5,0.0,1,0.0
7:00,2020,11,sc5,0.0,1,0.0
7:30,2020,11,sc5,0.0,1,0.0
8:00,2020,11,sc5,0.0,1,0.0
8:30,2020,11,sc5,0.0,1,0.0
9:00,2020,11,sc5,0.0,1,0.0
9:30,2020,11,sc5,0.0,1,0.0
10:00,2020,11,sc5,0.0,1,0.0
10:30,2020,11,sc5,0.0,1,0.0
11:00,2020,11,sc5,0.0,1,0.0
11:30,2020,11,sc5,0.0,1,0.0
12:00,2020,11,sc5,0.0,1,0.0
12:30,2020,11,sc5,0.0,1,0.0
13:00,2020,11,sc5,0.0,1,0.0
13:30,2020,11,sc5,0.0,1,0.0
14:00,2020,11,sc5,0.0,1,0.0
14:30,2020,11,sc5,0.0,1,0.0
15:00,2020,11,sc5,0.0,1,0.0
15:30,2020,11,sc5,0.0,1,0.0
16:00,2020,11,sc5,0.0,1,0.0
16:30,2020,11,sc5,0.0,1,0.0
17:00,2020,11,sc5,0.0,1,0.0
17:30,2020,11,sc5,0.17,1,0.81
6:00,2020,12,sc2,0.9,1,0.57
6:30,2020,12,sc2,0.11,1,0.1
7:00,2020,12,sc2,0.89,1,0.99
7:30,2020,12,sc2,0.92,1,0.99
8:00,2020,12,sc2,0.34,1,0.23
8:30,2020,12,sc2,0.65,1,0.79
9:00,2020,12,sc2,0.29,1,0.75
9:30,2020,12,sc2,0.76,1,0.4
10:00,2020,12,sc2,0.06,1,0.08
10:30,2020,12,sc2,0.59,1,0.7
11:00,2020,12,sc2,0.69,1,0.08
11:30,2020,12,sc2,0.31,1,0.08
12:00,2020,12,sc2,0.39,1,0.72
12:30,2020,12,sc2,0.11,1,0.09
13:00,2020,12,sc2,0.33,1,0.78
13:30,2020,12,sc2,0.2,1,0.78
14:00,2020,12,sc2,0.86,1,0.69
14:30,2020,12,sc2,0.93,1,0.78
15:00,2020,12,sc2,0.28,1,0.09
15:30,2020,12,sc2,0.27,1,0.74
16:00,2020,12,sc2,0.24,1,0.78
16:30,2020,12,sc2,0.07,1,0.13
17:00,2020,12,sc2,0.14,1,0.78
17:30,2020,12,sc2,0.59,1,0.78
6:00,2020,12,sc5,0.0,1,0.07
6:30,2020,12,sc5,0.0,1,0.0
7:00,2020,12,sc5,0.0,1,0.0
7:30,2020,12,sc5,0.0,1,0.0
8:00,2020,12,sc5,0.0,1,0.0
8:30,2020,12,sc5,0.0,1,0.0
9:00,2020,12,sc5,0.0,1,0.0
9:30,2020,12,sc5,0.0,1,0.0
10:00,2020,12,sc5,0.0,1,0.0
10:30,2020,12,sc5,0.0,1,0.0
11:00,2020,12,sc5,0.0,1,0.0
11:30,2020,12,sc5,0.0,1,0.0
12:00,2020,12,sc5,0.0,1,0.0
12:30,2020,12,sc5,0.0,1,0.0
13:00,2020,12,sc5,0.0,1,0.0
13:30,2020,12,sc5,0.0,1,0.0
14:00,2020,12,sc5,0.0,1,0.0
14:30,2020,12,sc5,0.0,1,0.0
15:00,2020,12,sc5,0.0,1,0.0
15:30,2020,12,sc5,0.0,1,0.0
16:00,2020,12,sc5,0.0,1,0.0
16:30,2020,12,sc5,0.0,1,0.0
17:00,2020,12,sc5,0.0,1,0.0
17:30,2020,12,sc5,0.0,1,0.0
