,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
7:00,2020,9,sc5,0.12,1,0.0
8:00,2020,9,sc5,0.0,1,0.0
9:00,2020,9,sc5,0.0,1,0.0
10:00,2020,9,sc5,0.09,1,0.0
11:00,2020,9,sc5,0.0,1,0.0
12:00,2020,9,sc5,0.0,1,0.0
13:00,2020,9,sc5,0.0,1,0.0
14:00,2020,9,sc5,0.0,1,0.0
15:00,2020,9,sc5,0.0,1,0.0
16:00,2020,9,sc5,0.1,1,0.67
17:00,2020,9,sc5,0.45,1,0.0
6:00,2020,10,sc2,0.48,1,0.17
7:00,2020,10,sc2,0.13,1,0.01
8:00,2020,10,sc2,0.01,1,0.0
9:00,2020,10,sc2,0.11,1,0.0
10:00,2020,10,sc2,0.9,1,0.0
11:00,2020,10,sc2,0.08,1,0.04
12:00,2020,10,sc2,0.79,1,0.0
13:00,2020,10,sc2,0.0,1,0.27
14:00,2020,10,sc2,0.01,1,0.0
15:00,2020,10,sc2,0.18,1,0.97
16:00,2020,10,sc2,0.15,1,0.04
17:00,2020,10,sc2,0.05,1,0.02
6:00,2020,10,sc3,0.13,1,0.18
7:00,2020,10,sc3,0.37,1,0.27
8:00,2020,10,sc3,0.91,1,0.03
9:00,2020,10,sc3,0.84,1,0.0
10:00,2020,10,sc3,0.91,1,0.01
11:00,2020,10,sc3,0.0,1,0.43
12:00,2020,10,sc3,0.73,1,0.03
13:00,2020,10,sc3,0.95,1,1.0
14:00,2020,10,sc3,0.46,1,0.03
15:00,2020,10,sc3,0.36,1,0.0
16:00,2020,10,sc3,0.6,1,0.19
17:00,2020,10,sc3,0.4,1,0.06
6:00,2020,10,sc5,0.5,1,0.0
7:00,2020,10,sc5,0.04,1,0.0
8:00,2020,10,sc5,0.02,1,0.0
9:00,2020,10,sc5,0.05,1,0.0
10:00,2020,10,sc5,0.0,1,0.0
11:00,2020,10,sc5,0.0,1,0.0
12:00,2020,10,sc5,0.01,1,0.0
13:00,2020,10,sc5,0.0,1,0.0
14:00,2020,10,sc5,0.0,1,0.0
15:00,2020,10,sc5,0.0,1,0.0
16:00,2020,10,sc5,0.0,1,0.0
17:00,2020,10,sc5,0.66,1,0.0
6:00,2020,11,sc5,0.0,1,0.0
7:00,2020,11,sc5,0.0,1,0.0
8:00,2020,11,sc5,0.0,1,0.0
9:00,2020,11,sc5,0.0,1,0.0
10:00,2020,11,sc5,0.0,1,0.0
11:00,2020,11,sc5,0.0,1,0.0
12:00,2020,11,sc5,0.0,1,0.0
13:00,2020,11,sc5,0.0,1,0.0
14:00,2020,11,sc5,0.0,1,0.0
15:00,2020,11,sc5,0.0,1,0.0
16:00,2020,11,sc5,0.0,1,0.0
17:00,2020,11,sc5,0.0,1,0.0
6:00,2020,12,sc2,0.9,1,0.57
7:00,2020,12,sc2,0.89,1,0.99
8:00,2020,12,sc2,0.34,1,0.23
9:00,2020,12,sc2,0.29,1,0.75
10:00,2020,12,sc2,0.06,1,0.08
11:00,2020,12,sc2,0.69,1,0.08
12:00,2020,12,sc2,0.39,1,0.72
13:00,2020,12,sc2,0.33,1,0.78
14:00,2020,12,sc2,0.86,1,0.69
15:00,2020,12,sc2,0.28,1,0.09
16:00,2020,12,sc2,0.24,1,0.78
17:00,2020,12,sc2,0.14,1,0.78
6:00,2020,12,sc3,0.77,1,0.49
7:00,2020,12,sc3,0.98,1,0.54
8:00,2020,12,sc3,0.25,1,0.09
9:00,2020,12,sc3,0.06,1,0.3
10:00,2020,12,sc3,0.53,1,0.09
11:00,2020,12,sc3,0.82,1,0.6
12:00,2020,12,sc3,0.53,1,0.08
13:00,2020,12,sc3,0.92,1,0.19
14:00,2020,12,sc3,0.38,1,0.41
15:00,2020,12,sc3,0.13,1,0.1
16:00,2020,12,sc3,0.28,1,0.17
17:00,2020,12,sc3,0.13,1,0.38
6:00,2020,12,sc5,0.0,1,0.0
7:00,2020,12,sc5,0.0,1,0.0
8:00,2020,12,sc5,0.0,1,0.0
9:00,2020,12,sc5,0.0,1,0.0
10:00,2020,12,sc5,0.0,1,0.0
11:00,2020,12,sc5,0.0,1,0.0
12:00,2020,12,sc5,0.0,1,0.0
13:00,2020,12,sc5,0.0,1,0.0
14:00,2020,12,sc5,0.0,1,0.0
15:00,2020,12,sc5,0.0,1,0.0
16:00,2020,12,sc5,0.0,1,0.0
17:00,2020,12,sc5,0.0,1,0.0
