,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
13:30,2019,4,sc2,0.86,1,0.73
13:45,2019,4,sc2,0.32,1,0.65
14:00,2019,4,sc2,0.06,1,0.5
14:15,2019,4,sc2,0.1,1,0.1
14:30,2019,4,sc2,0.96,1,0.64
14:45,2019,4,sc2,0.27,1,0.13
15:00,2019,4,sc2,0.01,1,0.77
15:15,2019,4,sc2,0.01,1,0.77
15:30,2019,4,sc2,0.15,1,0.78
15:45,2019,4,sc2,0.17,1,0.24
16:00,2019,4,sc2,0.26,1,0.53
16:15,2019,4,sc2,0.88,1,0.73
16:30,2019,4,sc2,0.35,1,0.58
16:45,2019,4,sc2,0.8,1,0.78
17:00,2019,4,sc2,0.61,1,0.78
17:15,2019,4,sc2,0.35,1,0.78
17:30,2019,4,sc2,0.01,1,0.12
17:45,2019,4,sc2,0.49,1,0.76
6:00,2019,4,sc3,0.36,1,0.58
6:15,2019,4,sc3,0.46,1,0.75
6:30,2019,4,sc3,0.64,1,0.26
6:45,2019,4,sc3,1.0,1,0.63
7:00,2019,4,sc3,-0.0,1,0.08
7:15,2019,4,sc3,0.25,1,0.28
7:30,2019,4,sc3,0.07,1,0.78
7:45,2019,4,sc3,0.04,1,0.54
8:00,2019,4,sc3,0.25,1,0.78
8:15,2019,4,sc3,0.88,1,0.78
8:30,2019,4,sc3,0.28,1,0.43
8:45,2019,4,sc3,0.03,1,0.7
9:00,2019,4,sc3,0.22,1,0.12
9:15,2019,4,sc3,0.28,1,0.09
9:30,2019,4,sc3,0.17,1,0.14
9:45,2019,4,sc3,0.25,1,0.27
10:00,2019,4,sc3,0.99,1,0.36
10:15,2019,4,sc3,0.15,1,0.78
10:30,2019,4,sc3,0.42,1,0.14
10:45,2019,4,sc3,0.03,1,0.77
11:00,2019,4,sc3,0.96,1,0.53
11:15,2019,4,sc3,0.56,1,0.69
11:30,2019,4,sc3,0.99,1,0.17
11:45,2019,4,sc3,0.13,1,0.24
12:00,2019,4,sc3,0.85,1,0.99
12:15,2019,4,sc3,0.83,1,0.27
12:30,2019,4,sc3,0.95,1,0.99
12:45,2019,4,sc3,0.98,1,0.64
13:00,2019,4,sc3,0.7,1,0.08
13:15,2019,4,sc3,0.47,1,0.18
13:30,2019,4,sc3,0.95,1,0.12
13:45,2019,4,sc3,0.56,1,0.28
14:00,2019,4,sc3,0.86,1,0.43
14:15,2019,4,sc3,0.73,1,0.43
14:30,2019,4,sc3,0.91,1,0.36
14:45,2019,4,sc3,0.5,1,0.66
15:00,2019,4,sc3,0.56,1,0.64
15:15,2019,4,sc3,0.18,1,0.08
15:30,2019,4,sc3,0.73,1,0.08
15:45,2019,4,sc3,0.62,1,0.74
16:00,2019,4,sc3,0.05,1,0.53
16:15,2019,4,sc3,0.74,1,0.66
16:30,2019,4,sc3,0.25,1,0.77
16:45,2019,4,sc3,0.56,1,0.77
17:00,2019,4,sc3,0.3,1,0.66
17:15,2019,4,sc3,0.28,1,0.09
17:30,2019,4,sc3,0.45,1,0.77
17:45,2019,4,sc3,0.4,1,0.47
6:00,2019,4,sc5,0.0,1,0.0
6:15,2019,4,sc5,0.02,1,0.0
6:30,2019,4,sc5,0.13,1,0.0
6:45,2019,4,sc5,0.32,1,0.0
7:00,2019,4,sc5,0.2,1,0.0
7:15,2019,4,sc5,0.03,1,0.0
7:30,2019,4,sc5,0.01,1,0.0
7:45,2019,4,sc5,0.02,1,0.0
8:00,2019,4,sc5,0.0,1,0.0
8:15,2019,4,sc5,0.0,1,0.0
8:30,2019,4,sc5,0.01,1,0.0
8:45,2019,4,sc5,0.0,1,0.0
9:00,2019,4,sc5,0.03,1,0.0
9:15,2019,4,sc5,0.01,1,0.0
9:30,2019,4,sc5,0.05,1,0.0
9:45,2019,4,sc5,0.0,1,0.0
10:00,2019,4,sc5,0.0,1,0.0
10:15,2019,4,sc5,0.0,1,0.0
10:30,2019,4,sc5,0.0,1,0.0
10:45,2019,4,sc5,0.0,1,0.0
11:00,2019,4,sc5,0.0,1,0.0
11:15,2019,4,sc5,0.0,1,0.0
11:30,2019,4,sc5,0.0,1,0.0
11:45,2019,4,sc5,0.0,1,0.0
12:00,2019,4,sc5,0.0,1,0.0
12:15,2019,4,sc5,0.0,1,0.0
12:30,2019,4,sc5,0.0,1,0.0
12:45,2019,4,sc5,0.0,1,0.0
13:00,2019,4,sc5,0.0,1,0.0
13:15,2019,4,sc5,0.0,1,0.0
13:30,2019,4,sc5,0.0,1,0.0
13:45,2019,4,sc5,0.0,1,0.0
14:00,2019,4,sc5,0.0,1,0.0
14:15,2019,4,sc5,0.0,1,0.0
14:30,2019,4,sc5,0.0,1,0.0
14:45,2019,4,sc5,0.0,1,0.0
15:00,2019,4,sc5,0.0,1,0.0
15:15,2019,4,sc5,0.0,1,0.0
15:30,2019,4,sc5,0.0,1,0.0
15:45,2019,4,sc5,0.0,1,0.0
16:00,2019,4,sc5,0.0,1,0.0
16:15,2019,4,sc5,0.0,1,0.0
16:30,2019,4,sc5,0.0,1,0.0
16:45,2019,4,sc5,0.01,1,0.0
17:00,2019,4,sc5,0.21,1,0.0
17:15,2019,4,sc5,0.14,1,0.0
17:30,2019,4,sc5,0.12,1,0.0
17:45,2019,4,sc5,0.11,1,0.0
6:00,2019,5,sc5,0.08,1,0.0
6:15,2019,5,sc5,0.0,1,0.0
6:30,2019,5,sc5,0.0,1,0.0
6:45,2019,5,sc5,0.0,1,0.0
7:00,2019,5,sc5,0.0,1,0.0
7:15,2019,5,sc5,0.0,1,0.0
7:30,2019,5,sc5,0.0,1,0.0
7:45,2019,5,sc5,0.0,1,0.0
8:00,2019,5,sc5,0.0,1,0.0
8:15,2019,5,sc5,0.0,1,0.0
8:30,2019,5,sc5,0.0,1,0.0
8:45,2019,5,sc5,0.0,1,0.0
9:00,2019,5,sc5,0.0,1,0.0
9:15,2019,5,sc5,0.0,1,0.0
9:30,2019,5,sc5,0.0,1,0.0
9:45,2019,5,sc5,0.0,1,0.0
10:00,2019,5,sc5,0.0,1,0.0
10:15,2019,5,sc5,0.0,1,0.0
10:30,2019,5,sc5,0.0,1,0.0
10:45,2019,5,sc5,0.0,1,0.0
11:00,2019,5,sc5,0.0,1,0.0
11:15,2019,5,sc5,0.0,1,0.0
11:30,2019,5,sc5,0.0,1,0.0
11:45,2019,5,sc5,0.0,1,0.0
12:00,2019,5,sc5,0.0,1,0.0
12:15,2019,5,sc5,0.0,1,0.0
12:30,2019,5,sc5,0.0,1,0.0
12:45,2019,5,sc5,0.0,1,0.0
13:00,2019,5,sc5,0.0,1,0.0
13:15,2019,5,sc5,0.0,1,0.0
13:30,2019,5,sc5,0.0,1,0.0
13:45,2019,5,sc5,0.0,1,0.0
14:00,2019,5,sc5,0.0,1,0.0
14:15,2019,5,sc5,0.0,1,0.0
14:30,2019,5,sc5,0.0,1,0.0
14:45,2019,5,sc5,0.0,1,0.0
15:00,2019,5,sc5,0.0,1,0.0
15:15,2019,5,sc5,0.0,1,0.0
15:30,2019,5,sc5,0.0,1,0.0
15:45,2019,5,sc5,0.01,1,0.0
16:00,2019,5,sc5,0.0,1,0.0
16:15,2019,5,sc5,0.0,1,0.0
16:30,2019,5,sc5,0.0,1,0.0
16:45,2019,5,sc5,0.02,1,0.0
17:00,2019,5,sc5,0.0,1,0.0
17:15,2019,5,sc5,0.0,1,0.0
17:30,2019,5,sc5,0.0,1,0.0
17:45,2019,5,sc5,0.0,1,0.0
6:00,2019,6,sc5,0.0,1,0.0
6:15,2019,6,sc5,0.0,1,0.0
6:30,2019,6,sc5,0.0,1,0.0
6:45,2019,6,sc5,0.0,1,0.0
7:00,2019,6,sc5,0.0,1,0.0
7:15,2019,6,sc5,0.0,1,0.0
7:30,2019,6,sc5,0.0,1,0.0
7:45,2019,6,sc5,0.0,1,0.0
8:00,2019,6,sc5,0.0,1,0.0
8:15,2019,6,sc5,0.0,1,0.0
8:30,2019,6,sc5,0.0,1,0.0
8:45,2019,6,sc5,0.0,1,0.0
9:00,2019,6,sc5,0.0,1,0.0
9:15,2019,6,sc5,0.0,1,0.0
9:30,2019,6,sc5,0.0,1,0.0
9:45,2019,6,sc5,0.0,1,0.0
10:00,2019,6,sc5,0.0,1,0.0
10:15,2019,6,sc5,0.0,1,0.0
10:30,2019,6,sc5,0.0,1,0.0
10:45,2019,6,sc5,0.0,1,0.0
11:00,2019,6,sc5,0.0,1,0.0
11:15,2019,6,sc5,0.0,1,0.0
11:30,2019,6,sc5,0.0,1,0.0
11:45,2019,6,sc5,0.0,1,0.0
12:00,2019,6,sc5,0.0,1,0.0
12:15,2019,6,sc5,0.0,1,0.0
12:30,2019,6,sc5,0.0,1,0.0
12:45,2019,6,sc5,0.0,1,0.0
13:00,2019,6,sc5,0.0,1,0.0
13:15,2019,6,sc5,0.0,1,0.0
13:30,2019,6,sc5,0.0,1,0.0
13:45,2019,6,sc5,0.0,1,0.0
14:00,2019,6,sc5,0.0,1,0.0
14:15,2019,6,sc5,0.0,1,0.0
14:30,2019,6,sc5,0.0,1,0.0
14:45,2019,6,sc5,0.0,1,0.02
15:00,2019,6,sc5,0.0,1,0.0
15:15,2019,6,sc5,0.0,1,0.0
15:30,2019,6,sc5,0.0,1,0.0
15:45,2019,6,sc5,0.0,1,0.0
16:00,2019,6,sc5,0.0,1,0.0
16:15,2019,6,sc5,0.0,1,0.0
16:30,2019,6,sc5,0.0,1,0.0
16:45,2019,6,sc5,0.0,1,0.0
17:00,2019,6,sc5,0.0,1,0.0
17:15,2019,6,sc5,0.0,1,0.0
17:30,2019,6,sc5,0.0,1,0.0
17:45,2019,6,sc5,0.0,1,0.0
6:00,2019,7,sc5,0.38,1,0.0
6:15,2019,7,sc5,0.0,1,0.0
6:30,2019,7,sc5,0.0,1,0.0
6:45,2019,7,sc5,0.0,1,0.0
7:00,2019,7,sc5,0.0,1,0.0
7:15,2019,7,sc5,0.0,1,0.0
7:30,2019,7,sc5,0.0,1,0.0
7:45,2019,7,sc5,0.0,1,0.0
8:00,2019,7,sc5,0.0,1,0.0
8:15,2019,7,sc5,0.0,1,0.0
8:30,2019,7,sc5,0.0,1,0.0
8:45,2019,7,sc5,0.0,1,0.0
9:00,2019,7,sc5,0.0,1,0.0
9:15,2019,7,sc5,0.0,1,0.0
9:30,2019,7,sc5,0.0,1,0.0
9:45,2019,7,sc5,0.0,1,0.0
10:00,2019,7,sc5,0.0,1,0.0
10:15,2019,7,sc5,0.0,1,0.0
10:30,2019,7,sc5,0.0,1,0.0
10:45,2019,7,sc5,0.0,1,0.0
11:00,2019,7,sc5,0.0,1,0.0
11:15,2019,7,sc5,0.0,1,0.0
11:30,2019,7,sc5,0.0,1,0.0
11:45,2019,7,sc5,0.0,1,0.0
12:00,2019,7,sc5,0.0,1,0.0
12:15,2019,7,sc5,0.0,1,0.0
12:30,2019,7,sc5,0.0,1,0.0
12:45,2019,7,sc5,0.0,1,0.0
13:00,2019,7,sc5,0.0,1,0.0
13:15,2019,7,sc5,0.0,1,0.0
13:30,2019,7,sc5,0.0,1,0.0
13:45,2019,7,sc5,0.0,1,0.0
14:00,2019,7,sc5,0.0,1,0.0
14:15,2019,7,sc5,0.0,1,0.0
14:30,2019,7,sc5,0.0,1,0.0
14:45,2019,7,sc5,0.0,1,0.0
15:00,2019,7,sc5,0.0,1,0.0
15:15,2019,7,sc5,0.0,1,0.0
15:30,2019,7,sc5,0.0,1,0.0
15:45,2019,7,sc5,0.0,1,0.0
16:00,2019,7,sc5,0.0,1,0.0
16:15,2019,7,sc5,0.0,1,0.0
16:30,2019,7,sc5,0.0,1,0.0
16:45,2019,7,sc5,0.0,1,0.0
17:00,2019,7,sc5,0.0,1,0.0
17:15,2019,7,sc5,0.0,1,0.0
17:30,2019,7,sc5,0.0,1,0.0
17:45,2019,7,sc5,0.0,1,0.0
6:00,2019,8,sc5,0.32,1,0.95
6:15,2019,8,sc5,0.41,1,0.96
6:30,2019,8,sc5,0.02,1,0.0
6:45,2019,8,sc5,0.0,1,0.0
7:00,2019,8,sc5,0.0,1,0.0
7:15,2019,8,sc5,0.0,1,0.0
7:30,2019,8,sc5,0.0,1,0.0
7:45,2019,8,sc5,0.0,1,0.0
8:00,2019,8,sc5,0.0,1,0.0
8:15,2019,8,sc5,0.0,1,0.0
8:30,2019,8,sc5,0.0,1,0.0
8:45,2019,8,sc5,0.0,1,0.0
9:00,2019,8,sc5,0.0,1,0.0
9:15,2019,8,sc5,0.0,1,0.0
9:30,2019,8,sc5,0.0,1,0.0
9:45,2019,8,sc5,0.0,1,0.0
10:00,2019,8,sc5,0.0,1,0.0
10:15,2019,8,sc5,0.0,1,0.0
10:30,2019,8,sc5,0.0,1,0.0
10:45,2019,8,sc5,0.0,1,0.0
11:00,2019,8,sc5,0.0,1,0.0
11:15,2019,8,sc5,0.0,1,0.0
11:30,2019,8,sc5,0.0,1,0.0
11:45,2019,8,sc5,0.0,1,0.0
12:00,2019,8,sc5,0.0,1,0.0
12:15,2019,8,sc5,0.0,1,0.0
12:30,2019,8,sc5,0.0,1,0.0
12:45,2019,8,sc5,0.0,1,0.0
13:00,2019,8,sc5,0.0,1,0.0
13:15,2019,8,sc5,0.0,1,0.0
13:30,2019,8,sc5,0.0,1,0.16
13:45,2019,8,sc5,0.0,1,0.0
14:00,2019,8,sc5,0.0,1,0.0
14:15,2019,8,sc5,0.0,1,0.0
14:30,2019,8,sc5,0.0,1,0.0
14:45,2019,8,sc5,0.0,1,0.0
15:00,2019,8,sc5,0.04,1,0.0
15:15,2019,8,sc5,0.04,1,0.0
15:30,2019,8,sc5,0.45,1,0.0
15:45,2019,8,sc5,0.31,1,0.0
16:00,2019,8,sc5,0.33,1,0.0
16:15,2019,8,sc5,0.4,1,0.0
16:30,2019,8,sc5,0.25,1,0.0
16:45,2019,8,sc5,0.42,1,0.0
17:00,2019,8,sc5,0.31,1,0.0
17:15,2019,8,sc5,0.0,1,0.0
17:30,2019,8,sc5,0.0,1,0.0
17:45,2019,8,sc5,0.0,1,0.0
6:00,2019,9,sc2,1.0,0,0.0
6:15,2019,9,sc2,-0.0,1,0.08
6:30,2019,9,sc2,0.64,1,0.44
6:45,2019,9,sc2,0.22,1,0.58
7:00,2019,9,sc2,-0.0,1,0.07
7:15,2019,9,sc2,-0.0,1,0.07
7:30,2019,9,sc2,-0.0,1,0.07
7:45,2019,9,sc2,0.17,1,0.52
8:00,2019,9,sc2,0.14,1,0.44
8:15,2019,9,sc2,0.21,1,0.61
8:30,2019,9,sc2,0.04,1,0.78
8:45,2019,9,sc2,0.49,1,0.78
9:00,2019,9,sc2,0.46,1,0.78
9:15,2019,9,sc2,0.44,1,0.78
9:30,2019,9,sc2,0.86,1,0.78
9:45,2019,9,sc2,0.51,1,0.09
10:00,2019,9,sc2,0.64,1,0.5
10:15,2019,9,sc2,0.2,1,0.8
10:30,2019,9,sc2,0.48,1,0.71
10:45,2019,9,sc2,0.99,1,0.69
11:00,2019,9,sc2,0.45,1,0.74
11:15,2019,9,sc2,0.94,1,0.41
11:30,2019,9,sc2,0.58,1,0.78
11:45,2019,9,sc2,0.66,1,0.67
12:00,2019,9,sc2,0.35,1,0.67
12:15,2019,9,sc2,0.48,1,0.78
12:30,2019,9,sc2,0.47,1,0.27
12:45,2019,9,sc2,0.92,1,0.66
13:00,2019,9,sc2,0.41,1,0.75
13:15,2019,9,sc2,0.62,1,0.61
13:30,2019,9,sc2,0.88,1,0.56
13:45,2019,9,sc2,0.05,1,0.31
14:00,2019,9,sc2,0.12,1,0.08
14:15,2019,9,sc2,0.82,1,0.41
14:30,2019,9,sc2,0.73,1,0.08
14:45,2019,9,sc2,0.97,1,0.66
15:00,2019,9,sc2,0.99,1,0.58
15:15,2019,9,sc2,0.9,1,0.55
15:30,2019,9,sc2,0.78,1,0.64
15:45,2019,9,sc2,0.34,1,0.45
16:00,2019,9,sc2,0.72,1,0.21
16:15,2019,9,sc2,0.57,1,0.45
16:30,2019,9,sc2,0.97,1,0.7
16:45,2019,9,sc2,0.91,1,0.45
17:00,2019,9,sc2,0.22,1,0.41
17:15,2019,9,sc2,0.22,1,0.76
17:30,2019,9,sc2,0.18,1,0.57
17:45,2019,9,sc2,0.14,1,0.58
6:00,2019,9,sc5,1.0,0,0.0
6:15,2019,9,sc5,0.0,1,0.0
6:30,2019,9,sc5,0.11,1,0.85
6:45,2019,9,sc5,0.1,1,0.64
7:00,2019,9,sc5,0.0,1,0.0
7:15,2019,9,sc5,0.0,1,0.0
7:30,2019,9,sc5,0.0,1,0.0
7:45,2019,9,sc5,0.0,1,0.0
8:00,2019,9,sc5,0.0,1,0.0
8:15,2019,9,sc5,0.0,1,0.0
8:30,2019,9,sc5,0.0,1,0.0
8:45,2019,9,sc5,0.0,1,0.0
9:00,2019,9,sc5,0.0,1,0.0
9:15,2019,9,sc5,0.0,1,0.0
9:30,2019,9,sc5,0.0,1,0.0
9:45,2019,9,sc5,0.0,1,0.0
10:00,2019,9,sc5,0.0,1,0.0
10:15,2019,9,sc5,0.0,1,0.0
10:30,2019,9,sc5,0.0,1,0.0
10:45,2019,9,sc5,0.0,1,0.0
11:00,2019,9,sc5,0.0,1,0.0
11:15,2019,9,sc5,0.0,1,0.0
11:30,2019,9,sc5,0.0,1,0.0
11:45,2019,9,sc5,0.0,1,0.0
12:00,2019,9,sc5,0.0,1,0.0
12:15,2019,9,sc5,0.0,1,0.0
12:30,2019,9,sc5,0.0,1,0.0
12:45,2019,9,sc5,0.0,1,0.0
13:00,2019,9,sc5,0.0,1,0.0
