,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
16:00,2020,3,sc3,0.01,1,0.13
17:00,2020,3,sc3,0.29,1,0.99
6:00,2020,3,sc5,0.03,1,0.26
7:00,2020,3,sc5,0.59,1,0.5
8:00,2020,3,sc5,0.14,1,0.26
9:00,2020,3,sc5,0.05,1,0.04
10:00,2020,3,sc5,0.82,1,0.23
11:00,2020,3,sc5,0.43,1,0.07
12:00,2020,3,sc5,0.43,1,0.13
13:00,2020,3,sc5,0.44,1,0.01
14:00,2020,3,sc5,0.29,1,0.4
15:00,2020,3,sc5,0.94,1,0.01
16:00,2020,3,sc5,0.9,1,0.02
17:00,2020,3,sc5,0.22,1,0.65
6:00,2020,4,sc2,0.54,1,0.89
7:00,2020,4,sc2,0.73,1,0.0
8:00,2020,4,sc2,0.25,1,0.0
9:00,2020,4,sc2,0.0,1,0.0
10:00,2020,4,sc2,0.07,1,0.0
11:00,2020,4,sc2,0.18,1,0.0
12:00,2020,4,sc2,1.0,1,0.0
13:00,2020,4,sc2,0.03,1,0.0
14:00,2020,4,sc2,0.27,1,0.0
15:00,2020,4,sc2,0.28,1,0.73
16:00,2020,4,sc2,0.67,1,0.0
17:00,2020,4,sc2,0.97,1,0.88
6:00,2020,4,sc3,0.25,1,0.0
7:00,2020,4,sc3,0.17,1,0.01
8:00,2020,4,sc3,0.02,1,0.0
9:00,2020,4,sc3,0.99,1,0.0
10:00,2020,4,sc3,0.13,1,0.01
11:00,2020,4,sc3,0.51,1,0.0
12:00,2020,4,sc3,0.59,1,0.0
13:00,2020,4,sc3,0.85,1,0.0
14:00,2020,4,sc3,0.81,1,0.0
15:00,2020,4,sc3,0.5,1,0.04
16:00,2020,4,sc3,0.07,1,0.46
17:00,2020,4,sc3,0.1,1,0.97
6:00,2020,5,sc2,0.74,1,0.75
7:00,2020,5,sc2,0.76,1,0.97
8:00,2020,5,sc2,0.13,1,0.0
9:00,2020,5,sc2,0.0,1,0.0
10:00,2020,5,sc2,0.14,1,0.0
11:00,2020,5,sc2,0.79,1,0.0
12:00,2020,5,sc2,0.09,1,0.0
13:00,2020,5,sc2,0.14,1,1.0
14:00,2020,5,sc2,0.38,1,0.0
15:00,2020,5,sc2,0.44,1,0.0
16:00,2020,5,sc2,0.97,1,1.0
17:00,2020,5,sc2,0.58,1,0.94
6:00,2020,5,sc3,0.32,1,0.28
7:00,2020,5,sc3,0.8,1,0.02
8:00,2020,5,sc3,0.85,1,0.36
9:00,2020,5,sc3,1.0,1,0.55
10:00,2020,5,sc3,0.54,1,0.09
11:00,2020,5,sc3,0.35,1,0.3
12:00,2020,5,sc3,0.89,1,0.54
13:00,2020,5,sc3,0.85,1,0.01
14:00,2020,5,sc3,0.23,1,0.04
15:00,2020,5,sc3,0.13,1,0.58
16:00,2020,5,sc3,0.44,1,0.22
17:00,2020,5,sc3,0.18,1,0.12
6:00,2020,6,sc2,0.03,1,0.88
7:00,2020,6,sc2,0.98,1,0.0
8:00,2020,6,sc2,0.4,1,0.0
9:00,2020,6,sc2,0.18,1,0.0
10:00,2020,6,sc2,0.66,1,0.0
11:00,2020,6,sc2,0.48,1,0.0
12:00,2020,6,sc2,0.46,1,0.0
13:00,2020,6,sc2,0.96,1,0.98
14:00,2020,6,sc2,0.03,1,0.0
15:00,2020,6,sc2,0.42,1,0.0
16:00,2020,6,sc2,0.48,1,0.93
17:00,2020,6,sc2,0.64,1,0.92
6:00,2020,6,sc3,0.49,1,0.08
7:00,2020,6,sc3,0.31,1,0.02
8:00,2020,6,sc3,0.03,1,0.01
9:00,2020,6,sc3,0.16,1,0.03
10:00,2020,6,sc3,0.59,1,0.0
11:00,2020,6,sc3,0.03,1,0.04
12:00,2020,6,sc3,0.9,1,0.0
13:00,2020,6,sc3,0.11,1,0.04
14:00,2020,6,sc3,0.98,1,0.0
15:00,2020,6,sc3,0.01,1,0.0
16:00,2020,6,sc3,0.53,1,0.0
17:00,2020,6,sc3,0.77,1,0.05
6:00,2020,7,sc2,0.31,1,0.01
7:00,2020,7,sc2,0.9,1,0.0
8:00,2020,7,sc2,0.14,1,0.0
9:00,2020,7,sc2,0.25,1,0.0
10:00,2020,7,sc2,0.61,1,0.0
11:00,2020,7,sc2,0.15,1,0.0
12:00,2020,7,sc2,0.02,1,0.0
13:00,2020,7,sc2,0.35,1,0.81
14:00,2020,7,sc2,0.5,1,0.0
15:00,2020,7,sc2,0.41,1,0.0
16:00,2020,7,sc2,0.08,1,0.0
17:00,2020,7,sc2,0.69,1,0.02
6:00,2020,7,sc3,0.23,1,0.0
7:00,2020,7,sc3,0.19,1,0.0
8:00,2020,7,sc3,0.04,1,0.0
9:00,2020,7,sc3,0.07,1,0.0
10:00,2020,7,sc3,0.85,1,0.0
11:00,2020,7,sc3,0.6,1,0.0
12:00,2020,7,sc3,0.14,1,0.0
13:00,2020,7,sc3,0.84,1,0.0
14:00,2020,7,sc3,0.35,1,0.0
15:00,2020,7,sc3,0.05,1,0.0
16:00,2020,7,sc3,0.67,1,0.96
17:00,2020,7,sc3,0.4,1,0.98
6:00,2020,8,sc2,0.54,1,0.0
7:00,2020,8,sc2,0.41,1,0.83
8:00,2020,8,sc2,0.01,1,0.0
9:00,2020,8,sc2,0.53,1,0.0
10:00,2020,8,sc2,0.27,1,0.0
11:00,2020,8,sc2,0.87,1,0.0
12:00,2020,8,sc2,0.0,1,0.0
13:00,2020,8,sc2,0.65,1,0.0
14:00,2020,8,sc2,0.72,1,0.0
15:00,2020,8,sc2,0.02,1,0.0
16:00,2020,8,sc2,0.47,1,0.0
17:00,2020,8,sc2,0.79,1,0.0
6:00,2020,8,sc3,0.99,1,0.05
7:00,2020,8,sc3,0.03,1,0.0
8:00,2020,8,sc3,0.67,1,0.0
9:00,2020,8,sc3,0.11,1,0.24
10:00,2020,8,sc3,0.16,1,0.73
11:00,2020,8,sc3,0.7,1,0.0
12:00,2020,8,sc3,0.86,1,0.0
13:00,2020,8,sc3,0.86,1,0.0
14:00,2020,8,sc3,0.63,1,0.02
15:00,2020,8,sc3,0.34,1,0.06
16:00,2020,8,sc3,0.1,1,0.0
17:00,2020,8,sc3,0.48,1,0.8
6:00,2020,8,sc4,0.34,1,0.49
7:00,2020,8,sc4,0.13,1,0.25
8:00,2020,8,sc4,0.12,1,0.53
9:00,2020,8,sc4,0.67,1,0.01
10:00,2020,8,sc4,0.04,1,0.51
11:00,2020,8,sc4,0.51,1,0.05
12:00,2020,8,sc4,0.31,1,0.49
13:00,2020,8,sc4,0.1,1,0.02
14:00,2020,8,sc4,0.14,1,0.36
15:00,2020,8,sc4,0.75,1,0.01
16:00,2020,8,sc4,0.5,1,0.48
17:00,2020,8,sc4,0.31,1,0.71
6:00,2020,9,sc2,0.07,1,0.04
7:00,2020,9,sc2,0.1,1,0.01
8:00,2020,9,sc2,0.29,1,0.0
9:00,2020,9,sc2,0.16,1,0.0
10:00,2020,9,sc2,0.06,1,0.0
11:00,2020,9,sc2,0.29,1,0.0
12:00,2020,9,sc2,0.35,1,0.0
13:00,2020,9,sc2,0.32,1,0.01
14:00,2020,9,sc2,0.62,1,0.98
15:00,2020,9,sc2,0.05,1,0.0
16:00,2020,9,sc2,0.4,1,0.0
17:00,2020,9,sc2,0.33,1,0.8
6:00,2020,9,sc3,0.49,1,0.02
7:00,2020,9,sc3,0.51,1,0.01
8:00,2020,9,sc3,0.4,1,0.0
9:00,2020,9,sc3,0.62,1,0.0
10:00,2020,9,sc3,0.39,1,0.0
11:00,2020,9,sc3,0.54,1,0.0
12:00,2020,9,sc3,0.37,1,0.0
13:00,2020,9,sc3,0.89,1,0.0
14:00,2020,9,sc3,0.81,1,0.0
15:00,2020,9,sc3,0.06,1,0.0
16:00,2020,9,sc3,0.63,1,0.01
17:00,2020,9,sc3,0.12,1,0.01
6:00,2020,9,sc5,0.53,1,0.2
7:00,2020,9,sc5,0.3,1,0.01
8:00,2020,9,sc5,0.78,1,0.02
9:00,2020,9,sc5,0.24,1,0.02
10:00,2020,9,sc5,0.19,1,0.02
11:00,2020,9,sc5,0.66,1,0.31
12:00,2020,9,sc5,0.47,1,0.01
13:00,2020,9,sc5,0.67,1,0.0
14:00,2020,9,sc5,0.66,1,0.01
15:00,2020,9,sc5,0.4,1,0.22
16:00,2020,9,sc5,0.01,1,0.35
17:00,2020,9,sc5,0.1,1,0.33
6:00,2020,10,sc2,0.2,1,0.01
7:00,2020,10,sc2,0.0,1,0.0
8:00,2020,10,sc2,0.53,1,0.88
9:00,2020,10,sc2,0.21,1,0.74
10:00,2020,10,sc2,0.91,1,0.0
11:00,2020,10,sc2,0.7,1,0.0
12:00,2020,10,sc2,0.16,1,0.0
13:00,2020,10,sc2,0.67,1,0.0
14:00,2020,10,sc2,0.01,1,0.0
15:00,2020,10,sc2,0.01,1,0.22
16:00,2020,10,sc2,0.71,1,0.0
17:00,2020,10,sc2,0.31,1,0.91
6:00,2020,10,sc3,0.91,1,0.01
7:00,2020,10,sc3,0.31,1,0.0
8:00,2020,10,sc3,0.3,1,0.0
9:00,2020,10,sc3,0.81,1,0.0
10:00,2020,10,sc3,0.58,1,0.0
11:00,2020,10,sc3,0.42,1,0.0
12:00,2020,10,sc3,0.12,1,0.0
13:00,2020,10,sc3,0.41,1,0.0
14:00,2020,10,sc3,0.16,1,0.0
15:00,2020,10,sc3,0.57,1,0.0
16:00,2020,10,sc3,0.66,1,0.0
17:00,2020,10,sc3,0.0,1,0.97
6:00,2020,11,sc1,0.33,1,0.1
7:00,2020,11,sc1,0.07,1,0.04
8:00,2020,11,sc1,0.54,1,0.72
9:00,2020,11,sc1,0.16,1,0.0
10:00,2020,11,sc1,0.59,1,0.05
11:00,2020,11,sc1,0.14,1,0.0
12:00,2020,11,sc1,0.01,1,0.12
13:00,2020,11,sc1,0.47,1,0.04
14:00,2020,11,sc1,0.8,1,0.01
15:00,2020,11,sc1,0.72,1,0.01
16:00,2020,11,sc1,0.5,1,0.03
17:00,2020,11,sc1,0.12,1,0.61
6:00,2020,11,sc2,0.11,1,0.97
7:00,2020,11,sc2,0.01,1,0.92
8:00,2020,11,sc2,0.02,1,0.0
9:00,2020,11,sc2,0.56,1,0.0
10:00,2020,11,sc2,0.06,1,0.0
11:00,2020,11,sc2,0.95,1,0.0
12:00,2020,11,sc2,0.03,1,0.0
13:00,2020,11,sc2,0.35,1,0.0
14:00,2020,11,sc2,0.46,1,0.95
15:00,2020,11,sc2,0.15,1,0.0
16:00,2020,11,sc2,0.01,1,0.04
17:00,2020,11,sc2,0.11,1,0.01
6:00,2020,11,sc3,0.31,1,0.13
7:00,2020,11,sc3,0.22,1,0.0
8:00,2020,11,sc3,0.86,1,0.0
9:00,2020,11,sc3,0.37,1,0.02
10:00,2020,11,sc3,0.38,1,0.0
11:00,2020,11,sc3,0.13,1,0.01
12:00,2020,11,sc3,0.44,1,0.0
13:00,2020,11,sc3,0.96,1,0.05
14:00,2020,11,sc3,0.2,1,0.01
15:00,2020,11,sc3,0.02,1,0.08
16:00,2020,11,sc3,0.55,1,0.88
17:00,2020,11,sc3,0.85,1,1.0
6:00,2020,12,sc2,0.4,1,0.97
7:00,2020,12,sc2,0.16,1,0.0
8:00,2020,12,sc2,0.01,1,0.02
9:00,2020,12,sc2,0.19,1,0.0
10:00,2020,12,sc2,0.12,1,0.0
11:00,2020,12,sc2,0.71,1,0.0
12:00,2020,12,sc2,0.52,1,0.0
13:00,2020,12,sc2,0.2,1,0.0
14:00,2020,12,sc2,0.22,1,0.0
15:00,2020,12,sc2,0.17,1,0.0
16:00,2020,12,sc2,0.11,1,0.8
17:00,2020,12,sc2,0.68,1,0.91
6:00,2020,12,sc3,0.56,1,0.02
7:00,2020,12,sc3,0.06,1,0.07
8:00,2020,12,sc3,0.2,1,0.01
9:00,2020,12,sc3,0.47,1,0.0
10:00,2020,12,sc3,0.49,1,0.0
11:00,2020,12,sc3,0.37,1,0.0
12:00,2020,12,sc3,0.96,1,0.0
13:00,2020,12,sc3,0.6,1,0.0
14:00,2020,12,sc3,0.79,1,0.01
15:00,2020,12,sc3,0.15,1,0.99
16:00,2020,12,sc3,0.27,1,0.0
17:00,2020,12,sc3,0.0,1,0.85
6:00,2020,12,sc5,0.84,1,0.14
7:00,2020,12,sc5,0.18,1,0.05
8:00,2020,12,sc5,0.07,1,0.18
9:00,2020,12,sc5,0.15,1,0.23
10:00,2020,12,sc5,0.36,1,0.0
11:00,2020,12,sc5,0.4,1,0.07
12:00,2020,12,sc5,0.33,1,0.05
13:00,2020,12,sc5,0.02,1,0.06
14:00,2020,12,sc5,0.86,1,0.14
15:00,2020,12,sc5,0.95,1,0.19
16:00,2020,12,sc5,0.02,1,0.21
17:00,2020,12,sc5,0.16,1,0.96
6:00,2021,1,sc2,0.42,1,0.04
7:00,2021,1,sc2,0.02,1,0.08
8:00,2021,1,sc2,0.29,1,0.09
9:00,2021,1,sc2,0.14,1,0.01
10:00,2021,1,sc2,0.58,1,0.03
11:00,2021,1,sc2,0.21,1,0.0
12:00,2021,1,sc2,0.96,1,0.03
13:00,2021,1,sc2,0.94,1,0.0
14:00,2021,1,sc2,0.63,1,0.0
15:00,2021,1,sc2,0.2,1,0.1
16:00,2021,1,sc2,0.68,1,0.08
17:00,2021,1,sc2,0.58,1,0.92
6:00,2021,1,sc3,0.56,1,0.04
7:00,2021,1,sc3,0.16,1,0.0
8:00,2021,1,sc3,0.7,1,0.03
9:00,2021,1,sc3,0.45,1,0.01
10:00,2021,1,sc3,0.98,1,0.0
11:00,2021,1,sc3,0.04,1,0.03
12:00,2021,1,sc3,0.81,1,0.89
13:00,2021,1,sc3,0.36,1,0.1
14:00,2021,1,sc3,0.91,1,0.03
15:00,2021,1,sc3,0.92,1,0.03
16:00,2021,1,sc3,0.47,1,0.07
17:00,2021,1,sc3,0.24,1,0.01
6:00,2021,1,sc5,0.76,1,0.77
7:00,2021,1,sc5,0.07,1,0.0
8:00,2021,1,sc5,0.0,1,0.0
9:00,2021,1,sc5,0.09,1,0.0
10:00,2021,1,sc5,0.0,1,0.0
11:00,2021,1,sc5,0.06,1,0.0
12:00,2021,1,sc5,0.11,1,0.0
13:00,2021,1,sc5,0.24,1,0.0
14:00,2021,1,sc5,0.91,1,0.0
15:00,2021,1,sc5,0.68,1,0.0
16:00,2021,1,sc5,0.96,1,0.01
17:00,2021,1,sc5,0.31,1,0.79
6:00,2021,2,sc2,0.04,1,0.99
7:00,2021,2,sc2,0.25,1,0.74
8:00,2021,2,sc2,0.12,1,0.0
9:00,2021,2,sc2,0.07,1,0.0
10:00,2021,2,sc2,0.02,1,0.0
11:00,2021,2,sc2,0.11,1,0.39
12:00,2021,2,sc2,0.52,1,0.99
13:00,2021,2,sc2,0.15,1,0.0
14:00,2021,2,sc2,0.81,1,0.0
15:00,2021,2,sc2,0.56,1,0.0
16:00,2021,2,sc2,0.15,1,0.0
17:00,2021,2,sc2,0.11,1,0.0
6:00,2021,2,sc3,0.72,1,0.95
7:00,2021,2,sc3,0.4,1,0.19
8:00,2021,2,sc3,0.09,1,0.48
9:00,2021,2,sc3,0.85,1,0.31
10:00,2021,2,sc3,0.31,1,0.02
11:00,2021,2,sc3,0.28,1,0.03
12:00,2021,2,sc3,0.33,1,0.37
13:00,2021,2,sc3,0.52,1,0.22
14:00,2021,2,sc3,0.37,1,0.0
15:00,2021,2,sc3,0.36,1,0.04
16:00,2021,2,sc3,0.34,1,0.03
17:00,2021,2,sc3,0.61,1,0.18
6:00,2021,2,sc5,0.41,1,0.34
7:00,2021,2,sc5,0.36,1,0.43
8:00,2021,2,sc5,0.9,1,0.31
9:00,2021,2,sc5,0.78,1,0.08
10:00,2021,2,sc5,0.65,1,0.49
11:00,2021,2,sc5,0.71,1,0.08
12:00,2021,2,sc5,0.46,1,0.53
13:00,2021,2,sc5,0.79,1,0.54
14:00,2021,2,sc5,0.79,1,0.42
15:00,2021,2,sc5,0.49,1,0.53
16:00,2021,2,sc5,0.66,1,0.24
17:00,2021,2,sc5,0.17,1,0.78
6:00,2021,3,sc1,0.57,1,0.02
7:00,2021,3,sc1,0.66,1,0.89
8:00,2021,3,sc1,0.9,1,0.16
9:00,2021,3,sc1,0.62,1,0.0
10:00,2021,3,sc1,0.99,1,0.0
11:00,2021,3,sc1,0.26,1,0.13
12:00,2021,3,sc1,0.63,1,0.04
13:00,2021,3,sc1,0.26,1,0.1
14:00,2021,3,sc1,0.69,1,0.12
15:00,2021,3,sc1,0.74,1,0.31
16:00,2021,3,sc1,0.28,1,0.67
17:00,2021,3,sc1,0.27,1,0.08
6:00,2021,3,sc2,0.16,1,0.95
7:00,2021,3,sc2,0.27,1,0.95
8:00,2021,3,sc2,0.0,1,0.0
9:00,2021,3,sc2,0.09,1,0.0
10:00,2021,3,sc2,0.06,1,0.0
11:00,2021,3,sc2,0.07,1,0.0
12:00,2021,3,sc2,0.12,1,0.0
13:00,2021,3,sc2,0.09,1,0.0
14:00,2021,3,sc2,0.04,1,0.0
15:00,2021,3,sc2,0.55,1,0.76
16:00,2021,3,sc2,0.39,1,0.0
17:00,2021,3,sc2,0.94,1,0.98
6:00,2021,3,sc3,0.34,1,0.44
7:00,2021,3,sc3,0.54,1,0.28
8:00,2021,3,sc3,0.0,1,0.41
9:00,2021,3,sc3,0.46,1,0.02
10:00,2021,3,sc3,0.74,1,0.01
11:00,2021,3,sc3,0.32,1,0.0
12:00,2021,3,sc3,0.08,1,0.32
13:00,2021,3,sc3,0.09,1,0.01
14:00,2021,3,sc3,0.91,1,0.26
15:00,2021,3,sc3,0.54,1,0.42
16:00,2021,3,sc3,0.48,1,0.9
17:00,2021,3,sc3,0.8,1,0.25
6:00,2021,4,sc2,0.42,1,0.02
7:00,2021,4,sc2,0.13,1,0.0
8:00,2021,4,sc2,0.15,1,0.0
9:00,2021,4,sc2,0.02,1,0.0
10:00,2021,4,sc2,0.18,1,0.0
11:00,2021,4,sc2,0.02,1,0.0
12:00,2021,4,sc2,0.07,1,0.0
13:00,2021,4,sc2,0.95,1,0.0
14:00,2021,4,sc2,0.37,1,0.0
15:00,2021,4,sc2,0.06,1,0.91
16:00,2021,4,sc2,0.16,1,0.0
17:00,2021,4,sc2,0.03,1,0.01
6:00,2021,4,sc3,0.74,1,0.02
7:00,2021,4,sc3,0.5,1,0.0
8:00,2021,4,sc3,0.25,1,0.02
9:00,2021,4,sc3,0.93,1,0.0
10:00,2021,4,sc3,0.42,1,0.0
11:00,2021,4,sc3,0.36,1,0.01
12:00,2021,4,sc3,0.14,1,0.0
13:00,2021,4,sc3,0.73,1,0.04
14:00,2021,4,sc3,0.42,1,0.0
15:00,2021,4,sc3,0.23,1,0.04
16:00,2021,4,sc3,0.09,1,0.03
17:00,2021,4,sc3,0.61,1,0.02
6:00,2021,4,sc5,0.58,1,0.33
7:00,2021,4,sc5,0.81,1,0.1
8:00,2021,4,sc5,0.36,1,0.11
9:00,2021,4,sc5,0.83,1,0.09
10:00,2021,4,sc5,0.62,1,0.11
11:00,2021,4,sc5,0.03,1,0.57
12:00,2021,4,sc5,0.11,1,0.41
13:00,2021,4,sc5,0.59,1,0.08
14:00,2021,4,sc5,0.11,1,0.75
15:00,2021,4,sc5,0.18,1,0.45
16:00,2021,4,sc5,0.24,1,0.39
17:00,2021,4,sc5,0.91,1,0.78
6:00,2021,5,sc1,0.99,1,0.3
7:00,2021,5,sc1,0.24,1,0.54
8:00,2021,5,sc1,0.62,1,0.78
9:00,2021,5,sc1,0.05,1,0.43
10:00,2021,5,sc1,0.32,1,0.08
11:00,2021,5,sc1,0.59,1,0.09
12:00,2021,5,sc1,0.15,1,0.78
13:00,2021,5,sc1,0.66,1,0.59
14:00,2021,5,sc1,0.52,1,0.08
15:00,2021,5,sc1,0.69,1,0.65
16:00,2021,5,sc1,0.92,1,0.36
17:00,2021,5,sc1,0.96,1,0.33
6:00,2021,5,sc2,0.38,1,0.74
7:00,2021,5,sc2,0.46,1,0.0
8:00,2021,5,sc2,0.07,1,0.0
9:00,2021,5,sc2,0.24,1,0.0
10:00,2021,5,sc2,0.75,1,0.0
11:00,2021,5,sc2,0.28,1,0.0
12:00,2021,5,sc2,0.96,1,0.0
13:00,2021,5,sc2,0.48,1,0.0
14:00,2021,5,sc2,0.07,1,0.0
15:00,2021,5,sc2,0.83,1,0.0
16:00,2021,5,sc2,0.69,1,0.97
17:00,2021,5,sc2,0.95,1,0.96
6:00,2021,5,sc3,0.61,1,0.07
7:00,2021,5,sc3,0.29,1,0.0
8:00,2021,5,sc3,0.04,1,0.02
9:00,2021,5,sc3,0.32,1,0.01
10:00,2021,5,sc3,0.81,1,0.0
11:00,2021,5,sc3,0.37,1,0.0
12:00,2021,5,sc3,0.24,1,0.03
13:00,2021,5,sc3,0.99,1,0.03
14:00,2021,5,sc3,0.22,1,0.66
15:00,2021,5,sc3,0.64,1,0.08
16:00,2021,5,sc3,0.01,1,0.0
17:00,2021,5,sc3,0.76,1,0.02
6:00,2021,6,sc2,0.06,1,0.0
7:00,2021,6,sc2,0.05,1,0.8
8:00,2021,6,sc2,0.16,1,0.0
9:00,2021,6,sc2,0.18,1,0.0
10:00,2021,6,sc2,0.55,1,0.0
11:00,2021,6,sc2,0.9,1,0.0
12:00,2021,6,sc2,0.1,1,0.0
13:00,2021,6,sc2,0.28,1,0.0
14:00,2021,6,sc2,0.94,1,0.99
15:00,2021,6,sc2,0.63,1,0.74
16:00,2021,6,sc2,0.44,1,0.0
17:00,2021,6,sc2,0.32,1,0.62
6:00,2021,6,sc3,0.03,1,0.05
7:00,2021,6,sc3,0.54,1,0.0
8:00,2021,6,sc3,0.28,1,0.0
9:00,2021,6,sc3,0.13,1,0.01
10:00,2021,6,sc3,0.2,1,0.0
11:00,2021,6,sc3,0.79,1,0.0
12:00,2021,6,sc3,0.48,1,0.0
13:00,2021,6,sc3,0.22,1,0.0
14:00,2021,6,sc3,0.67,1,0.0
15:00,2021,6,sc3,0.48,1,0.0
16:00,2021,6,sc3,0.95,1,0.0
17:00,2021,6,sc3,0.61,1,0.01
6:00,2021,7,sc2,0.56,1,1.0
7:00,2021,7,sc2,0.02,1,0.0
8:00,2021,7,sc2,0.0,1,0.0
9:00,2021,7,sc2,0.01,1,0.0
10:00,2021,7,sc2,0.49,1,0.0
11:00,2021,7,sc2,0.09,1,0.0
12:00,2021,7,sc2,0.36,1,0.0
13:00,2021,7,sc2,0.18,1,0.0
14:00,2021,7,sc2,0.0,1,0.0
15:00,2021,7,sc2,0.17,1,0.0
16:00,2021,7,sc2,0.36,1,0.0
17:00,2021,7,sc2,0.07,1,0.98
6:00,2021,7,sc3,0.0,1,0.9
7:00,2021,7,sc3,0.15,1,0.0
8:00,2021,7,sc3,0.26,1,0.01
9:00,2021,7,sc3,0.81,1,0.0
10:00,2021,7,sc3,0.39,1,0.01
11:00,2021,7,sc3,0.33,1,0.0
12:00,2021,7,sc3,0.48,1,0.0
13:00,2021,7,sc3,0.61,1,0.0
14:00,2021,7,sc3,0.6,1,0.0
15:00,2021,7,sc3,0.66,1,0.0
16:00,2021,7,sc3,0.53,1,0.0
17:00,2021,7,sc3,0.93,1,0.02
6:00,2021,8,sc1,1.0,0,0.0
7:00,2021,8,sc1,1.0,0,0.0
8:00,2021,8,sc1,1.0,0,0.0
9:00,2021,8,sc1,1.0,0,0.0
10:00,2021,8,sc1,1.0,0,0.0
11:00,2021,8,sc1,1.0,0,0.0
