timestamp,ghi_wm2,tamb_c
2021-01-02 19:20:00,630,16.8
2021-01-02 19:30:00,631,16.9
2021-01-02 19:40:00,630,17.0
2021-01-02 19:50:00,627,17.1
2021-01-02 20:00:00,622,17.2
2021-01-02 20:10:00,615,17.2
2021-01-02 20:20:00,606,17.3
2021-01-02 20:30:00,596,17.3
2021-01-02 20:40:00,582,17.3
2021-01-02 20:50:00,538,17.3
2021-01-02 21:00:00,553,17.3
2021-01-02 21:10:00,397,17.2
2021-01-02 21:20:00,380,17.0
2021-01-02 21:30:00,357,16.9
2021-01-02 21:40:00,363,16.8
2021-01-02 21:50:00,412,16.7
2021-01-02 22:00:00,411,16.6
2021-01-02 22:10:00,275,16.2
2021-01-02 22:20:00,138,15.9
2021-01-02 22:30:00,34,15.5
2021-01-02 22:40:00,54,15.1
2021-01-02 22:50:00,121,14.8
2021-01-02 23:00:00,253,14.4
2021-01-02 23:10:00,221,14.4
2021-01-02 23:20:00,189,14.4
2021-01-02 23:30:00,128,14.4
2021-01-02 23:40:00,88,14.4
2021-01-02 23:50:00,78,14.4
2021-01-03 00:00:00,67,9.5
2021-01-03 00:10:00,41,9.2
2021-01-03 00:20:00,20,9.0
2021-01-03 00:30:00,0,8.8
2021-01-03 00:40:00,0,8.6
2021-01-03 00:50:00,0,8.4
2021-01-03 01:00:00,0,8.2
2021-01-03 01:10:00,0,8.1
2021-01-03 01:20:00,0,8.0
2021-01-03 01:30:00,0,8.0
2021-01-03 01:40:00,0,7.9
2021-01-03 01:50:00,0,7.8
2021-01-03 02:00:00,0,7.8
2021-01-03 02:10:00,0,7.7
2021-01-03 02:20:00,0,7.7
2021-01-03 02:30:00,0,7.7
2021-01-03 02:40:00,0,7.6
2021-01-03 02:50:00,0,7.6
2021-01-03 03:00:00,0,7.5
2021-01-03 03:10:00,0,7.5
2021-01-03 03:20:00,0,7.4
2021-01-03 03:30:00,0,7.4
2021-01-03 03:40:00,0,7.3
2021-01-03 03:50:00,0,7.2
2021-01-03 04:00:00,0,7.2
2021-01-03 04:10:00,0,7.1
2021-01-03 04:20:00,0,7.1
2021-01-03 04:30:00,0,7.0
2021-01-03 04:40:00,0,6.9
2021-01-03 04:50:00,0,6.9
2021-01-03 05:00:00,0,6.8
2021-01-03 05:10:00,0,6.8
2021-01-03 05:20:00,0,6.8
2021-01-03 05:30:00,0,6.7
2021-01-03 05:40:00,0,6.7
2021-01-03 05:50:00,0,6.7
2021-01-03 06:00:00,0,6.7
2021-01-03 06:10:00,0,6.7
2021-01-03 06:20:00,0,6.7
2021-01-03 06:30:00,0,6.7
2021-01-03 06:40:00,0,6.7
2021-01-03 06:50:00,0,6.8
2021-01-03 07:00:00,0,6.8
2021-01-03 07:10:00,0,6.8
2021-01-03 07:20:00,0,6.8
2021-01-03 07:30:00,0,6.8
2021-01-03 07:40:00,0,6.8
2021-01-03 07:50:00,0,6.8
2021-01-03 08:00:00,0,6.8
2021-01-03 08:10:00,0,6.7
2021-01-03 08:20:00,0,6.6
2021-01-03 08:30:00,0,6.6
2021-01-03 08:40:00,0,6.5
2021-01-03 08:50:00,0,6.5
2021-01-03 09:00:00,0,6.4
2021-01-03 09:10:00,0,6.4
2021-01-03 09:20:00,0,6.3
2021-01-03 09:30:00,0,6.3
2021-01-03 09:40:00,0,6.2
2021-01-03 09:50:00,0,6.2
2021-01-03 10:00:00,0,6.1
2021-01-03 10:10:00,0,6.1
2021-01-03 10:20:00,0,6.1
2021-01-03 10:30:00,0,6.1
2021-01-03 10:40:00,0,6.1
2021-01-03 10:50:00,0,6.1
2021-01-03 11:00:00,0,6.0
2021-01-03 11:10:00,0,6.0
2021-01-03 11:20:00,0,6.1
2021-01-03 11:30:00,0,6.1
2021-01-03 11:40:00,0,6.1
2021-01-03 11:50:00,0,6.1
2021-01-03 12:00:00,0,6.1
2021-01-03 12:10:00,0,6.1
2021-01-03 12:20:00,0,6.1
2021-01-03 12:30:00,0,6.1
2021-01-03 12:40:00,0,6.1
2021-01-03 12:50:00,0,6.1
2021-01-03 13:00:00,0,6.1
2021-01-03 13:10:00,0,6.1
2021-01-03 13:20:00,0,6.1
2021-01-03 13:30:00,0,6.0
2021-01-03 13:40:00,0,6.0
2021-01-03 13:50:00,0,5.9
2021-01-03 14:00:00,0,5.9
2021-01-03 14:10:00,0,6.2
2021-01-03 14:20:00,0,6.5
2021-01-03 14:30:00,0,6.7
2021-01-03 14:40:00,26,7.0
2021-01-03 14:50:00,49,7.3
2021-01-03 15:00:00,76,7.6
2021-01-03 15:10:00,106,8.2
2021-01-03 15:20:00,136,8.8
2021-01-03 15:30:00,167,9.4
2021-01-03 15:40:00,198,10.0
2021-01-03 15:50:00,229,10.6
2021-01-03 16:00:00,260,11.2
2021-01-03 16:10:00,291,11.8
2021-01-03 16:20:00,321,12.3
2021-01-03 16:30:00,349,12.9
2021-01-03 16:40:00,377,13.5
2021-01-03 16:50:00,404,14.0
2021-01-03 17:00:00,429,14.6
2021-01-03 17:10:00,452,14.9
2021-01-03 17:20:00,475,15.3
2021-01-03 17:30:00,496,15.6
2021-01-03 17:40:00,516,15.9
2021-01-03 17:50:00,534,16.3
2021-01-03 18:00:00,551,16.6
2021-01-03 18:10:00,566,16.8
2021-01-03 18:20:00,580,17.1
2021-01-03 18:30:00,591,17.3
2021-01-03 18:40:00,601,17.5
2021-01-03 18:50:00,609,17.7
2021-01-03 19:00:00,615,18.0
2021-01-03 19:10:00,619,18.1
2021-01-03 19:20:00,622,18.3
2021-01-03 19:30:00,623,18.4
2021-01-03 19:40:00,610,18.5
2021-01-03 19:50:00,592,18.7
2021-01-03 20:00:00,614,18.8
2021-01-03 20:10:00,425,18.9
2021-01-03 20:20:00,596,18.9
2021-01-03 20:30:00,586,18.9
2021-01-03 20:40:00,574,19.0
2021-01-03 20:50:00,543,19.0
2021-01-03 21:00:00,545,19.0
2021-01-03 21:10:00,388,18.9
2021-01-03 21:20:00,333,18.8
2021-01-03 21:30:00,369,18.7
2021-01-03 21:40:00,468,18.5
2021-01-03 21:50:00,445,18.4
2021-01-03 22:00:00,420,18.3
2021-01-03 22:10:00,395,17.9
2021-01-03 22:20:00,210,17.6
2021-01-03 22:30:00,340,17.2
2021-01-03 22:40:00,311,16.8
2021-01-03 22:50:00,281,16.5
2021-01-03 23:00:00,251,16.1
2021-01-03 23:10:00,220,16.1
2021-01-03 23:20:00,189,16.1
2021-01-03 23:30:00,158,16.1
2021-01-03 23:40:00,127,16.1
2021-01-03 23:50:00,97,16.1
2021-01-04 00:00:00,69,11.2
2021-01-04 00:10:00,43,11.0
2021-01-04 00:20:00,21,10.8
2021-01-04 00:30:00,0,10.5
2021-01-04 00:40:00,0,10.3
2021-01-04 00:50:00,0,10.1
2021-01-04 01:00:00,0,9.8
2021-01-04 01:10:00,0,9.7
2021-01-04 01:20:00,0,9.6
2021-01-04 01:30:00,0,9.5
2021-01-04 01:40:00,0,9.4
2021-01-04 01:50:00,0,9.3
2021-01-04 02:00:00,0,9.2
2021-01-04 02:10:00,0,9.2
2021-01-04 02:20:00,0,9.1
2021-01-04 02:30:00,0,9.0
2021-01-04 02:40:00,0,8.9
2021-01-04 02:50:00,0,8.8
2021-01-04 03:00:00,0,8.8
2021-01-04 03:10:00,0,8.7
2021-01-04 03:20:00,0,8.6
2021-01-04 03:30:00,0,8.6
2021-01-04 03:40:00,0,8.5
2021-01-04 03:50:00,0,8.4
2021-01-04 04:00:00,0,8.4
2021-01-04 04:10:00,0,8.3
2021-01-04 04:20:00,0,8.3
2021-01-04 04:30:00,0,8.2
2021-01-04 04:40:00,0,8.2
2021-01-04 04:50:00,0,8.2
2021-01-04 05:00:00,0,8.1
2021-01-04 05:10:00,0,8.1
2021-01-04 05:20:00,0,8.1
2021-01-04 05:30:00,0,8.0
2021-01-04 05:40:00,0,8.0
2021-01-04 05:50:00,0,8.0
2021-01-04 06:00:00,0,7.9
2021-01-04 06:10:00,0,7.9
2021-01-04 06:20:00,0,7.8
2021-01-04 06:30:00,0,7.8
2021-01-04 06:40:00,0,7.7
2021-01-04 06:50:00,0,7.7
2021-01-04 07:00:00,0,7.7
2021-01-04 07:10:00,0,7.6
2021-01-04 07:20:00,0,7.5
2021-01-04 07:30:00,0,7.5
2021-01-04 07:40:00,0,7.4
2021-01-04 07:50:00,0,7.3
2021-01-04 08:00:00,0,7.3
2021-01-04 08:10:00,0,7.2
2021-01-04 08:20:00,0,7.1
2021-01-04 08:30:00,0,7.0
2021-01-04 08:40:00,0,6.9
2021-01-04 08:50:00,0,6.8
2021-01-04 09:00:00,0,6.7
2021-01-04 09:10:00,0,6.5
2021-01-04 09:20:00,0,6.4
2021-01-04 09:30:00,0,6.3
2021-01-04 09:40:00,0,6.1
2021-01-04 09:50:00,0,6.0
2021-01-04 10:00:00,0,5.9
2021-01-04 10:10:00,0,5.7
2021-01-04 10:20:00,0,5.6
2021-01-04 10:30:00,0,5.4
2021-01-04 10:40:00,0,5.3
2021-01-04 10:50:00,0,5.1
2021-01-04 11:00:00,0,5.0
2021-01-04 11:10:00,0,4.9
2021-01-04 11:20:00,0,4.7
2021-01-04 11:30:00,0,4.6
2021-01-04 11:40:00,0,4.4
2021-01-04 11:50:00,0,4.3
2021-01-04 12:00:00,0,4.2
2021-01-04 12:10:00,0,4.1
2021-01-04 12:20:00,0,4.0
2021-01-04 12:30:00,0,3.9
2021-01-04 12:40:00,0,3.9
2021-01-04 12:50:00,0,3.8
2021-01-04 13:00:00,0,3.7
2021-01-04 13:10:00,0,3.8
2021-01-04 13:20:00,0,3.8
2021-01-04 13:30:00,0,3.9
2021-01-04 13:40:00,0,3.9
2021-01-04 13:50:00,0,4.0
2021-01-04 14:00:00,0,4.0
2021-01-04 14:10:00,0,4.8
2021-01-04 14:20:00,0,5.6
2021-01-04 14:30:00,0,6.4
2021-01-04 14:40:00,27,7.2
2021-01-04 14:50:00,50,8.0
2021-01-04 15:00:00,77,8.8
2021-01-04 15:10:00,107,9.3
2021-01-04 15:20:00,138,9.9
2021-01-04 15:30:00,169,10.5
2021-01-04 15:40:00,201,11.1
2021-01-04 15:50:00,233,11.7
2021-01-04 16:00:00,264,12.3
2021-01-04 16:10:00,294,13.0
2021-01-04 16:20:00,324,13.8
2021-01-04 16:30:00,353,14.5
2021-01-04 16:40:00,382,15.2
2021-01-04 16:50:00,408,16.0
2021-01-04 17:00:00,434,16.7
2021-01-04 17:10:00,459,17.3
2021-01-04 17:20:00,482,17.8
2021-01-04 17:30:00,503,18.4
2021-01-04 17:40:00,524,18.9
2021-01-04 17:50:00,542,19.5
2021-01-04 18:00:00,556,20.0
2021-01-04 18:10:00,572,20.3
2021-01-04 18:20:00,585,20.6
2021-01-04 18:30:00,597,20.9
2021-01-04 18:40:00,607,21.2
2021-01-04 18:50:00,615,21.4
2021-01-04 19:00:00,622,21.7
2021-01-04 19:10:00,626,21.9
2021-01-04 19:20:00,629,22.1
2021-01-04 19:30:00,629,22.2
2021-01-04 19:40:00,628,22.4
2021-01-04 19:50:00,625,22.5
2021-01-04 20:00:00,621,22.7
2021-01-04 20:10:00,614,22.8
2021-01-04 20:20:00,606,22.8
2021-01-04 20:30:00,596,22.9
2021-01-04 20:40:00,583,22.9
2021-01-04 20:50:00,569,22.9
2021-01-04 21:00:00,554,23.0
2021-01-04 21:10:00,537,22.9
2021-01-04 21:20:00,518,22.8
2021-01-04 21:30:00,498,22.8
2021-01-04 21:40:00,476,22.7
2021-01-04 21:50:00,452,22.6
2021-01-04 22:00:00,428,22.5
2021-01-04 22:10:00,400,22.1
2021-01-04 22:20:00,373,21.7
2021-01-04 22:30:00,345,21.2
2021-01-04 22:40:00,315,20.8
2021-01-04 22:50:00,285,20.4
2021-01-04 23:00:00,255,19.9
2021-01-04 23:10:00,223,19.9
2021-01-04 23:20:00,192,19.9
2021-01-04 23:30:00,160,19.9
2021-01-04 23:40:00,129,19.9
2021-01-04 23:50:00,99,19.9
2021-01-05 00:00:00,70,15.6
2021-01-05 00:10:00,44,15.3
2021-01-05 00:20:00,22,15.0
2021-01-05 00:30:00,0,14.8
2021-01-05 00:40:00,0,14.5
2021-01-05 00:50:00,0,14.2
2021-01-05 01:00:00,0,13.9
2021-01-05 01:10:00,0,13.8
2021-01-05 01:20:00,0,13.6
2021-01-05 01:30:00,0,13.4
2021-01-05 01:40:00,0,13.2
2021-01-05 01:50:00,0,13.0
2021-01-05 02:00:00,0,12.8
2021-01-05 02:10:00,0,12.7
2021-01-05 02:20:00,0,12.6
2021-01-05 02:30:00,0,12.4
2021-01-05 02:40:00,0,12.3
2021-01-05 02:50:00,0,12.1
2021-01-05 03:00:00,0,12.0
2021-01-05 03:10:00,0,11.9
2021-01-05 03:20:00,0,11.7
2021-01-05 03:30:00,0,11.6
2021-01-05 03:40:00,0,11.5
2021-01-05 03:50:00,0,11.4
2021-01-05 04:00:00,0,11.2
2021-01-05 04:10:00,0,11.1
2021-01-05 04:20:00,0,11.0
2021-01-05 04:30:00,0,10.9
2021-01-05 04:40:00,0,10.8
2021-01-05 04:50:00,0,10.7
2021-01-05 05:00:00,0,10.5
2021-01-05 05:10:00,0,10.4
2021-01-05 05:20:00,0,10.3
2021-01-05 05:30:00,0,10.3
2021-01-05 05:40:00,0,10.2
2021-01-05 05:50:00,0,10.1
2021-01-05 06:00:00,0,10.0
2021-01-05 06:10:00,0,9.9
2021-01-05 06:20:00,0,9.9
2021-01-05 06:30:00,0,9.8
2021-01-05 06:40:00,0,9.7
2021-01-05 06:50:00,0,9.7
2021-01-05 07:00:00,0,9.6
2021-01-05 07:10:00,0,9.6
2021-01-05 07:20:00,0,9.5
2021-01-05 07:30:00,0,9.5
2021-01-05 07:40:00,0,9.4
2021-01-05 07:50:00,0,9.4
2021-01-05 08:00:00,0,9.3
2021-01-05 08:10:00,0,9.3
2021-01-05 08:20:00,0,9.2
2021-01-05 08:30:00,0,9.2
2021-01-05 08:40:00,0,9.2
2021-01-05 08:50:00,0,9.1
2021-01-05 09:00:00,0,9.1
2021-01-05 09:10:00,0,9.0
2021-01-05 09:20:00,0,8.9
2021-01-05 09:30:00,0,8.9
2021-01-05 09:40:00,0,8.8
2021-01-05 09:50:00,0,8.7
2021-01-05 10:00:00,0,8.6
2021-01-05 10:10:00,0,8.6
2021-01-05 10:20:00,0,8.5
2021-01-05 10:30:00,0,8.5
2021-01-05 10:40:00,0,8.4
2021-01-05 10:50:00,0,8.4
2021-01-05 11:00:00,0,8.3
2021-01-05 11:10:00,0,8.3
2021-01-05 11:20:00,0,8.3
2021-01-05 11:30:00,0,8.4
2021-01-05 11:40:00,0,8.4
2021-01-05 11:50:00,0,8.4
2021-01-05 12:00:00,0,8.4
2021-01-05 12:10:00,0,8.4
2021-01-05 12:20:00,0,8.4
2021-01-05 12:30:00,0,8.4
2021-01-05 12:40:00,0,8.5
2021-01-05 12:50:00,0,8.5
2021-01-05 13:00:00,0,8.5
2021-01-05 13:10:00,0,8.5
2021-01-05 13:20:00,0,8.6
2021-01-05 13:30:00,0,8.6
2021-01-05 13:40:00,0,8.6
2021-01-05 13:50:00,0,8.6
2021-01-05 14:00:00,0,8.7
2021-01-05 14:10:00,0,9.1
2021-01-05 14:20:00,0,9.4
2021-01-05 14:30:00,0,9.8
2021-01-05 14:40:00,13,10.2
2021-01-05 14:50:00,49,10.6
2021-01-05 15:00:00,46,11.0
2021-01-05 15:10:00,105,11.6
2021-01-05 15:20:00,136,12.1
2021-01-05 15:30:00,169,12.7
2021-01-05 15:40:00,201,13.3
2021-01-05 15:50:00,232,13.9
2021-01-05 16:00:00,264,14.5
2021-01-05 16:10:00,295,15.0
2021-01-05 16:20:00,325,15.6
2021-01-05 16:30:00,356,16.2
2021-01-05 16:40:00,385,16.8
2021-01-05 16:50:00,412,17.3
2021-01-05 17:00:00,438,17.9
2021-01-05 17:10:00,463,18.4
2021-01-05 17:20:00,489,18.8
2021-01-05 17:30:00,511,19.2
2021-01-05 17:40:00,531,19.7
2021-01-05 17:50:00,550,20.1
2021-01-05 18:00:00,568,20.6
2021-01-05 18:10:00,587,20.7
2021-01-05 18:20:00,601,20.9
2021-01-05 18:30:00,613,21.0
2021-01-05 18:40:00,623,21.1
2021-01-05 18:50:00,632,21.3
2021-01-05 19:00:00,638,21.4
2021-01-05 19:10:00,643,21.5
2021-01-05 19:20:00,645,21.5
2021-01-05 19:30:00,646,21.6
2021-01-05 19:40:00,645,21.6
2021-01-05 19:50:00,648,21.7
2021-01-05 20:00:00,643,21.7
2021-01-05 20:10:00,636,21.7
2021-01-05 20:20:00,628,21.6
2021-01-05 20:30:00,618,21.6
2021-01-05 20:40:00,605,21.5
2021-01-05 20:50:00,591,21.5
2021-01-05 21:00:00,575,21.4
2021-01-05 21:10:00,558,21.2
2021-01-05 21:20:00,539,21.1
2021-01-05 21:30:00,518,20.9
2021-01-05 21:40:00,496,20.8
2021-01-05 21:50:00,472,20.6
2021-01-05 22:00:00,447,20.4
2021-01-05 22:10:00,420,20.0
2021-01-05 22:20:00,393,19.6
2021-01-05 22:30:00,364,19.1
2021-01-05 22:40:00,334,18.7
2021-01-05 22:50:00,303,18.2
2021-01-05 23:00:00,271,17.8
2021-01-05 23:10:00,239,17.8
2021-01-05 23:20:00,206,17.8
2021-01-05 23:30:00,174,17.8
2021-01-05 23:40:00,141,17.8
2021-01-05 23:50:00,109,17.8
2021-01-06 00:00:00,78,12.2
2021-01-06 00:10:00,50,12.0
2021-01-06 00:20:00,26,11.7
2021-01-06 00:30:00,0,11.5
2021-01-06 00:40:00,0,11.2
2021-01-06 00:50:00,0,11.0
2021-01-06 01:00:00,0,10.7
2021-01-06 01:10:00,0,10.7
2021-01-06 01:20:00,0,10.7
2021-01-06 01:30:00,0,10.7
2021-01-06 01:40:00,0,10.7
2021-01-06 01:50:00,0,10.7
2021-01-06 02:00:00,0,10.7
2021-01-06 02:10:00,0,10.6
