timestamp,ghi_wm2,tamb_c
2019-01-01 16:00:00,63,16.1
2019-01-01 16:15:00,48,15.6
2019-01-01 16:30:00,34,15.0
2019-01-01 16:45:00,22,14.5
2019-01-01 17:00:00,8,14.0
2019-01-01 17:15:00,0,13.6
2019-01-01 17:30:00,0,13.2
2019-01-01 17:45:00,0,12.8
2019-01-01 18:00:00,0,12.4
2019-01-01 18:15:00,0,12.1
2019-01-01 18:30:00,0,11.8
2019-01-01 18:45:00,0,11.5
2019-01-01 19:00:00,0,11.2
2019-01-01 19:15:00,0,11.0
2019-01-01 19:30:00,0,10.7
2019-01-01 19:45:00,0,10.5
2019-01-01 20:00:00,0,10.2
2019-01-01 20:15:00,0,10.0
2019-01-01 20:30:00,0,9.8
2019-01-01 20:45:00,0,9.6
2019-01-01 21:00:00,0,9.4
2019-01-01 21:15:00,0,9.3
2019-01-01 21:30:00,0,9.1
2019-01-01 21:45:00,0,8.9
2019-01-01 22:00:00,0,8.8
2019-01-01 22:15:00,0,8.6
2019-01-01 22:30:00,0,8.4
2019-01-01 22:45:00,0,8.2
2019-01-01 23:00:00,0,8.0
2019-01-01 23:15:00,0,8.0
2019-01-01 23:30:00,0,8.0
2019-01-01 23:45:00,0,8.0
2019-01-02 00:00:00,0,7.2
2019-01-02 00:15:00,0,7.0
2019-01-02 00:30:00,0,6.8
2019-01-02 00:45:00,0,6.7
2019-01-02 01:00:00,0,6.5
2019-01-02 01:15:00,0,6.3
2019-01-02 01:30:00,0,6.2
2019-01-02 01:45:00,0,6.0
2019-01-02 02:00:00,0,5.9
2019-01-02 02:15:00,0,5.8
2019-01-02 02:30:00,0,5.7
2019-01-02 02:45:00,0,5.5
2019-01-02 03:00:00,0,5.4
2019-01-02 03:15:00,0,5.4
2019-01-02 03:30:00,0,5.3
2019-01-02 03:45:00,0,5.2
2019-01-02 04:00:00,0,5.2
2019-01-02 04:15:00,0,5.1
2019-01-02 04:30:00,0,5.1
2019-01-02 04:45:00,0,5.0
2019-01-02 05:00:00,0,5.0
2019-01-02 05:15:00,0,5.0
2019-01-02 05:30:00,0,5.0
2019-01-02 05:45:00,0,5.0
2019-01-02 06:00:00,0,5.0
2019-01-02 06:15:00,0,5.0
2019-01-02 06:30:00,0,5.0
2019-01-02 06:45:00,0,5.0
2019-01-02 07:00:00,0,5.1
2019-01-02 07:15:00,0,5.6
2019-01-02 07:30:00,0,6.1
2019-01-02 07:45:00,0,6.6
2019-01-02 08:00:00,38,7.1
2019-01-02 08:15:00,73,7.9
2019-01-02 08:30:00,114,8.8
2019-01-02 08:45:00,156,9.7
2019-01-02 09:00:00,198,10.6
2019-01-02 09:15:00,239,11.1
2019-01-02 09:30:00,57,11.7
2019-01-02 09:45:00,317,12.2
2019-01-02 10:00:00,353,12.8
2019-01-02 10:15:00,254,13.4
2019-01-02 10:30:00,286,13.9
2019-01-02 10:45:00,304,14.5
2019-01-02 11:00:00,323,15.1
2019-01-02 11:15:00,488,15.5
2019-01-02 11:30:00,504,15.9
2019-01-02 11:45:00,517,16.3
2019-01-02 12:00:00,401,16.7
2019-01-02 12:15:00,388,16.9
2019-01-02 12:30:00,389,17.1
2019-01-02 12:45:00,388,17.4
2019-01-02 13:00:00,405,17.6
2019-01-02 13:15:00,425,17.6
2019-01-02 13:30:00,419,17.7
2019-01-02 13:45:00,406,17.7
2019-01-02 14:00:00,458,17.8
2019-01-02 14:15:00,354,17.6
2019-01-02 14:30:00,332,17.4
2019-01-02 14:45:00,318,17.2
2019-01-02 15:00:00,290,17.0
2019-01-02 15:15:00,252,16.1
2019-01-02 15:30:00,212,15.3
2019-01-02 15:45:00,177,14.5
2019-01-02 16:00:00,183,13.7
2019-01-02 16:15:00,142,12.9
2019-01-02 16:30:00,101,12.1
2019-01-02 16:45:00,62,11.3
2019-01-02 17:00:00,29,10.5
2019-01-02 17:15:00,0,10.3
2019-01-02 17:30:00,0,10.0
2019-01-02 17:45:00,0,9.8
2019-01-02 18:00:00,0,9.6
2019-01-02 18:15:00,0,9.5
2019-01-02 18:30:00,0,9.3
2019-01-02 18:45:00,0,9.2
2019-01-02 19:00:00,0,9.1
2019-01-02 19:15:00,0,9.0
2019-01-02 19:30:00,0,8.9
2019-01-02 19:45:00,0,8.8
2019-01-02 20:00:00,0,8.7
2019-01-02 20:15:00,0,8.6
2019-01-02 20:30:00,0,8.4
2019-01-02 20:45:00,0,8.3
2019-01-02 21:00:00,0,8.2
2019-01-02 21:15:00,0,8.0
2019-01-02 21:30:00,0,7.9
2019-01-02 21:45:00,0,7.7
2019-01-02 22:00:00,0,7.6
2019-01-02 22:15:00,0,7.4
2019-01-02 22:30:00,0,7.2
2019-01-02 22:45:00,0,7.0
2019-01-02 23:00:00,0,6.8
2019-01-02 23:15:00,0,6.8
2019-01-02 23:30:00,0,6.8
2019-01-02 23:45:00,0,6.8
2019-01-03 00:00:00,0,6.1
2019-01-03 00:15:00,0,5.9
2019-01-03 00:30:00,0,5.8
2019-01-03 00:45:00,0,5.6
2019-01-03 01:00:00,0,5.5
2019-01-03 01:15:00,0,5.3
2019-01-03 01:30:00,0,5.2
2019-01-03 01:45:00,0,5.1
2019-01-03 02:00:00,0,4.9
2019-01-03 02:15:00,0,4.8
2019-01-03 02:30:00,0,4.7
2019-01-03 02:45:00,0,4.6
2019-01-03 03:00:00,0,4.5
2019-01-03 03:15:00,0,4.3
2019-01-03 03:30:00,0,4.2
2019-01-03 03:45:00,0,4.0
2019-01-03 04:00:00,0,3.9
2019-01-03 04:15:00,0,3.8
2019-01-03 04:30:00,0,3.6
2019-01-03 04:45:00,0,3.5
2019-01-03 05:00:00,0,3.4
2019-01-03 05:15:00,0,3.3
2019-01-03 05:30:00,0,3.2
2019-01-03 05:45:00,0,3.1
2019-01-03 06:00:00,0,3.0
2019-01-03 06:15:00,0,2.9
2019-01-03 06:30:00,0,2.9
2019-01-03 06:45:00,0,2.8
2019-01-03 07:00:00,0,2.8
2019-01-03 07:15:00,0,3.5
2019-01-03 07:30:00,0,4.2
2019-01-03 07:45:00,0,4.8
2019-01-03 08:00:00,37,5.5
2019-01-03 08:15:00,73,6.3
2019-01-03 08:30:00,113,7.1
2019-01-03 08:45:00,154,7.9
2019-01-03 09:00:00,194,8.7
2019-01-03 09:15:00,16,9.4
2019-01-03 09:30:00,19,10.0
2019-01-03 09:45:00,22,10.7
2019-01-03 10:00:00,133,11.4
2019-01-03 10:15:00,149,12.1
2019-01-03 10:30:00,221,12.7
2019-01-03 10:45:00,239,13.4
2019-01-03 11:00:00,309,14.1
2019-01-03 11:15:00,478,14.5
2019-01-03 11:30:00,495,14.8
2019-01-03 11:45:00,505,15.2
2019-01-03 12:00:00,514,15.6
2019-01-03 12:15:00,519,15.7
2019-01-03 12:30:00,521,15.8
2019-01-03 12:45:00,516,16.0
2019-01-03 13:00:00,510,16.1
2019-01-03 13:15:00,500,16.1
2019-01-03 13:30:00,486,16.1
2019-01-03 13:45:00,468,16.2
2019-01-03 14:00:00,447,16.2
2019-01-03 14:15:00,423,16.0
2019-01-03 14:30:00,396,15.9
2019-01-03 14:45:00,362,15.8
2019-01-03 15:00:00,328,15.6
2019-01-03 15:15:00,293,15.1
2019-01-03 15:30:00,254,14.6
2019-01-03 15:45:00,215,14.0
2019-01-03 16:00:00,175,13.5
2019-01-03 16:15:00,134,13.0
2019-01-03 16:30:00,95,12.5
2019-01-03 16:45:00,58,12.1
2019-01-03 17:00:00,27,11.6
2019-01-03 17:15:00,0,11.5
2019-01-03 17:30:00,0,11.3
2019-01-03 17:45:00,0,11.2
2019-01-03 18:00:00,0,11.0
2019-01-03 18:15:00,0,10.8
2019-01-03 18:30:00,0,10.6
2019-01-03 18:45:00,0,10.3
2019-01-03 19:00:00,0,10.1
2019-01-03 19:15:00,0,9.8
2019-01-03 19:30:00,0,9.6
2019-01-03 19:45:00,0,9.4
2019-01-03 20:00:00,0,9.1
2019-01-03 20:15:00,0,8.9
2019-01-03 20:30:00,0,8.7
2019-01-03 20:45:00,0,8.4
2019-01-03 21:00:00,0,8.2
2019-01-03 21:15:00,0,8.0
2019-01-03 21:30:00,0,7.8
2019-01-03 21:45:00,0,7.6
2019-01-03 22:00:00,0,7.4
2019-01-03 22:15:00,0,7.2
2019-01-03 22:30:00,0,7.1
2019-01-03 22:45:00,0,6.9
2019-01-03 23:00:00,0,6.7
2019-01-03 23:15:00,0,6.7
2019-01-03 23:30:00,0,6.7
2019-01-03 23:45:00,0,6.7
2019-01-04 00:00:00,0,6.1
2019-01-04 00:15:00,0,5.9
2019-01-04 00:30:00,0,5.8
2019-01-04 00:45:00,0,5.7
2019-01-04 01:00:00,0,5.6
2019-01-04 01:15:00,0,5.5
2019-01-04 01:30:00,0,5.4
2019-01-04 01:45:00,0,5.3
2019-01-04 02:00:00,0,5.3
2019-01-04 02:15:00,0,5.2
2019-01-04 02:30:00,0,5.1
2019-01-04 02:45:00,0,5.1
2019-01-04 03:00:00,0,5.0
2019-01-04 03:15:00,0,5.0
2019-01-04 03:30:00,0,4.9
2019-01-04 03:45:00,0,4.9
2019-01-04 04:00:00,0,4.8
2019-01-04 04:15:00,0,4.8
2019-01-04 04:30:00,0,4.8
2019-01-04 04:45:00,0,4.7
2019-01-04 05:00:00,0,4.7
2019-01-04 05:15:00,0,4.7
2019-01-04 05:30:00,0,4.7
2019-01-04 05:45:00,0,4.7
2019-01-04 06:00:00,0,4.7
2019-01-04 06:15:00,0,4.7
2019-01-04 06:30:00,0,4.7
2019-01-04 06:45:00,0,4.7
2019-01-04 07:00:00,0,4.7
2019-01-04 07:15:00,0,5.3
2019-01-04 07:30:00,0,5.9
2019-01-04 07:45:00,0,6.5
2019-01-04 08:00:00,33,7.1
2019-01-04 08:15:00,66,7.7
2019-01-04 08:30:00,104,8.4
2019-01-04 08:45:00,144,9.0
2019-01-04 09:00:00,185,9.7
2019-01-04 09:15:00,225,10.4
2019-01-04 09:30:00,166,11.2
2019-01-04 09:45:00,302,11.9
2019-01-04 10:00:00,337,12.6
2019-01-04 10:15:00,369,13.2
2019-01-04 10:30:00,399,13.7
2019-01-04 10:45:00,427,14.3
2019-01-04 11:00:00,450,14.8
2019-01-04 11:15:00,470,15.1
2019-01-04 11:30:00,487,15.3
2019-01-04 11:45:00,501,15.6
2019-01-04 12:00:00,510,15.9
2019-01-04 12:15:00,515,16.0
2019-01-04 12:30:00,517,16.1
2019-01-04 12:45:00,515,16.3
2019-01-04 13:00:00,509,16.4
2019-01-04 13:15:00,499,16.4
2019-01-04 13:30:00,485,16.4
2019-01-04 13:45:00,468,16.4
2019-01-04 14:00:00,448,16.4
2019-01-04 14:15:00,423,16.3
2019-01-04 14:30:00,396,16.1
2019-01-04 14:45:00,366,16.0
2019-01-04 15:00:00,333,15.8
2019-01-04 15:15:00,297,15.1
2019-01-04 15:30:00,260,14.5
2019-01-04 15:45:00,221,13.8
2019-01-04 16:00:00,180,13.2
2019-01-04 16:15:00,139,12.5
2019-01-04 16:30:00,99,11.9
2019-01-04 16:45:00,62,11.2
2019-01-04 17:00:00,30,10.6
2019-01-04 17:15:00,0,10.3
2019-01-04 17:30:00,0,10.0
2019-01-04 17:45:00,0,9.8
2019-01-04 18:00:00,0,9.5
2019-01-04 18:15:00,0,9.3
2019-01-04 18:30:00,0,9.1
2019-01-04 18:45:00,0,8.8
2019-01-04 19:00:00,0,8.6
2019-01-04 19:15:00,0,8.4
2019-01-04 19:30:00,0,8.1
2019-01-04 19:45:00,0,7.9
2019-01-04 20:00:00,0,7.7
2019-01-04 20:15:00,0,7.5
2019-01-04 20:30:00,0,7.3
2019-01-04 20:45:00,0,7.1
2019-01-04 21:00:00,0,6.9
2019-01-04 21:15:00,0,6.8
2019-01-04 21:30:00,0,6.6
2019-01-04 21:45:00,0,6.5
2019-01-04 22:00:00,0,6.3
2019-01-04 22:15:00,0,6.2
2019-01-04 22:30:00,0,6.1
2019-01-04 22:45:00,0,5.9
2019-01-04 23:00:00,0,5.8
2019-01-04 23:15:00,0,5.8
2019-01-04 23:30:00,0,5.8
2019-01-04 23:45:00,0,5.8
2019-01-05 00:00:00,0,5.4
2019-01-05 00:15:00,0,5.3
2019-01-05 00:30:00,0,5.2
2019-01-05 00:45:00,0,5.1
2019-01-05 01:00:00,0,5.0
2019-01-05 01:15:00,0,4.9
2019-01-05 01:30:00,0,4.8
2019-01-05 01:45:00,0,4.8
2019-01-05 02:00:00,0,4.7
2019-01-05 02:15:00,0,4.6
2019-01-05 02:30:00,0,4.5
2019-01-05 02:45:00,0,4.4
2019-01-05 03:00:00,0,4.3
2019-01-05 03:15:00,0,4.2
2019-01-05 03:30:00,0,4.1
2019-01-05 03:45:00,0,4.0
2019-01-05 04:00:00,0,3.9
2019-01-05 04:15:00,0,3.8
2019-01-05 04:30:00,0,3.7
2019-01-05 04:45:00,0,3.6
2019-01-05 05:00:00,0,3.5
2019-01-05 05:15:00,0,3.5
2019-01-05 05:30:00,0,3.4
2019-01-05 05:45:00,0,3.3
2019-01-05 06:00:00,0,3.2
2019-01-05 06:15:00,0,3.2
2019-01-05 06:30:00,0,3.1
2019-01-05 06:45:00,0,3.1
2019-01-05 07:00:00,0,3.0
2019-01-05 07:15:00,0,3.6
2019-01-05 07:30:00,0,4.2
2019-01-05 07:45:00,0,4.7
2019-01-05 08:00:00,38,5.3
2019-01-05 08:15:00,74,6.1
2019-01-05 08:30:00,115,6.8
2019-01-05 08:45:00,157,7.5
2019-01-05 09:00:00,199,8.3
2019-01-05 09:15:00,241,9.0
2019-01-05 09:30:00,59,9.7
2019-01-05 09:45:00,319,10.4
2019-01-05 10:00:00,356,11.1
2019-01-05 10:15:00,389,11.8
2019-01-05 10:30:00,420,12.5
2019-01-05 10:45:00,447,13.3
2019-01-05 11:00:00,471,14.0
2019-01-05 11:15:00,492,14.4
2019-01-05 11:30:00,509,14.9
2019-01-05 11:45:00,522,15.3
2019-01-05 12:00:00,532,15.8
2019-01-05 12:15:00,537,16.0
2019-01-05 12:30:00,539,16.3
2019-01-05 12:45:00,537,16.5
2019-01-05 13:00:00,531,16.8
2019-01-05 13:15:00,521,16.8
2019-01-05 13:30:00,504,16.9
2019-01-05 13:45:00,487,16.9
2019-01-05 14:00:00,466,17.0
2019-01-05 14:15:00,441,16.8
2019-01-05 14:30:00,414,16.7
2019-01-05 14:45:00,381,16.5
2019-01-05 15:00:00,348,16.4
2019-01-05 15:15:00,312,15.9
2019-01-05 15:30:00,273,15.4
2019-01-05 15:45:00,233,14.9
2019-01-05 16:00:00,192,14.4
2019-01-05 16:15:00,150,13.8
2019-01-05 16:30:00,108,13.3
2019-01-05 16:45:00,69,12.8
2019-01-05 17:00:00,34,12.3
2019-01-05 17:15:00,0,11.9
2019-01-05 17:30:00,0,11.6
2019-01-05 17:45:00,0,11.3
2019-01-05 18:00:00,0,10.9
2019-01-05 18:15:00,0,10.5
2019-01-05 18:30:00,0,10.1
2019-01-05 18:45:00,0,9.7
2019-01-05 19:00:00,0,9.3
2019-01-05 19:15:00,0,9.0
2019-01-05 19:30:00,0,8.6
2019-01-05 19:45:00,0,8.3
2019-01-05 20:00:00,0,7.9
2019-01-05 20:15:00,0,7.7
2019-01-05 20:30:00,0,7.4
2019-01-05 20:45:00,0,7.1
2019-01-05 21:00:00,0,6.9
2019-01-05 21:15:00,0,6.7
2019-01-05 21:30:00,0,6.5
2019-01-05 21:45:00,0,6.3
2019-01-05 22:00:00,0,6.1
2019-01-05 22:15:00,0,5.9
2019-01-05 22:30:00,0,5.8
2019-01-05 22:45:00,0,5.6
2019-01-05 23:00:00,0,5.4
2019-01-05 23:15:00,0,5.4
2019-01-05 23:30:00,0,5.4
2019-01-05 23:45:00,0,5.4
2019-01-06 00:00:00,0,4.9
2019-01-06 00:15:00,0,4.8
2019-01-06 00:30:00,0,4.7
2019-01-06 00:45:00,0,4.6
2019-01-06 01:00:00,0,4.5
2019-01-06 01:15:00,0,4.4
2019-01-06 01:30:00,0,4.3
2019-01-06 01:45:00,0,4.3
2019-01-06 02:00:00,0,4.2
2019-01-06 02:15:00,0,4.1
2019-01-06 02:30:00,0,4.0
2019-01-06 02:45:00,0,4.0
2019-01-06 03:00:00,0,3.9
2019-01-06 03:15:00,0,3.8
2019-01-06 03:30:00,0,3.8
2019-01-06 03:45:00,0,3.7
2019-01-06 04:00:00,0,3.6
2019-01-06 04:15:00,0,3.6
2019-01-06 04:30:00,0,3.6
2019-01-06 04:45:00,0,3.5
2019-01-06 05:00:00,0,3.5
2019-01-06 05:15:00,0,3.4
2019-01-06 05:30:00,0,3.4
2019-01-06 05:45:00,0,3.3
2019-01-06 06:00:00,0,3.3
2019-01-06 06:15:00,0,3.2
2019-01-06 06:30:00,0,3.2
2019-01-06 06:45:00,0,3.1
2019-01-06 07:00:00,0,3.1
2019-01-06 07:15:00,0,3.7
2019-01-06 07:30:00,0,4.3
2019-01-06 07:45:00,0,4.9
2019-01-06 08:00:00,38,5.5
2019-01-06 08:15:00,74,6.4
2019-01-06 08:30:00,115,7.2
2019-01-06 08:45:00,157,8.1
2019-01-06 09:00:00,199,9.0
2019-01-06 09:15:00,241,9.6
2019-01-06 09:30:00,64,10.3
2019-01-06 09:45:00,320,10.9
2019-01-06 10:00:00,356,11.5
2019-01-06 10:15:00,390,12.2
2019-01-06 10:30:00,421,12.9
2019-01-06 10:45:00,448,13.6
2019-01-06 11:00:00,472,14.3
2019-01-06 11:15:00,493,14.8
2019-01-06 11:30:00,511,15.3
2019-01-06 11:45:00,524,15.8
2019-01-06 12:00:00,534,16.3
2019-01-06 12:15:00,539,16.6
2019-01-06 12:30:00,541,16.9
2019-01-06 12:45:00,539,17.2
2019-01-06 13:00:00,533,17.5
2019-01-06 13:15:00,524,17.6
2019-01-06 13:30:00,510,17.7
2019-01-06 13:45:00,493,17.8
2019-01-06 14:00:00,472,17.9
2019-01-06 14:15:00,447,17.7
2019-01-06 14:30:00,420,17.6
2019-01-06 14:45:00,389,17.5
2019-01-06 15:00:00,355,17.3
2019-01-06 15:15:00,322,16.7
2019-01-06 15:30:00,283,16.2
2019-01-06 15:45:00,242,15.6
2019-01-06 16:00:00,200,15.1
2019-01-06 16:15:00,157,14.5
2019-01-06 16:30:00,115,13.9
2019-01-06 16:45:00,74,13.3
2019-01-06 17:00:00,38,12.6
2019-01-06 17:15:00,0,12.2
2019-01-06 17:30:00,0,11.7
2019-01-06 17:45:00,0,11.2
2019-01-06 18:00:00,0,10.8
2019-01-06 18:15:00,0,10.4
2019-01-06 18:30:00,0,10.1
2019-01-06 18:45:00,0,9.8
2019-01-06 19:00:00,0,9.5
2019-01-06 19:15:00,0,9.1
2019-01-06 19:30:00,0,8.7
2019-01-06 19:45:00,0,8.3
2019-01-06 20:00:00,0,7.9
2019-01-06 20:15:00,0,7.6
2019-01-06 20:30:00,0,7.2
2019-01-06 20:45:00,0,6.9
2019-01-06 21:00:00,0,6.5
2019-01-06 21:15:00,0,6.3
2019-01-06 21:30:00,0,6.0
2019-01-06 21:45:00,0,5.8
2019-01-06 22:00:00,0,5.6
2019-01-06 22:15:00,0,5.4
2019-01-06 22:30:00,0,5.2
2019-01-06 22:45:00,0,5.0
2019-01-06 23:00:00,0,4.8
2019-01-06 23:15:00,0,4.8
2019-01-06 23:30:00,0,4.8
2019-01-06 23:45:00,0,4.8
2019-01-07 00:00:00,0,4.2
2019-01-07 00:15:00,0,4.1
2019-01-07 00:30:00,0,4.0
2019-01-07 00:45:00,0,3.9
2019-01-07 01:00:00,0,3.7
2019-01-07 01:15:00,0,3.6
2019-01-07 01:30:00,0,3.5
2019-01-07 01:45:00,0,3.4
2019-01-07 02:00:00,0,3.3
2019-01-07 02:15:00,0,3.1
2019-01-07 02:30:00,0,3.0
2019-01-07 02:45:00,0,2.9
2019-01-07 03:00:00,0,2.8
2019-01-07 03:15:00,0,2.6
2019-01-07 03:30:00,0,2.5
2019-01-07 03:45:00,0,2.4
2019-01-07 04:00:00,0,2.3
2019-01-07 04:15:00,0,2.2
2019-01-07 04:30:00,0,2.1
2019-01-07 04:45:00,0,2.0
2019-01-07 05:00:00,0,1.9
2019-01-07 05:15:00,0,1.8
2019-01-07 05:30:00,0,1.7
2019-01-07 05:45:00,0,1.6
2019-01-07 06:00:00,0,1.5
2019-01-07 06:15:00,0,1.5
2019-01-07 06:30:00,0,1.4
2019-01-07 06:45:00,0,1.4
2019-01-07 07:00:00,0,1.3
2019-01-07 07:15:00,0,1.9
2019-01-07 07:30:00,0,2.5
2019-01-07 07:45:00,0,3.0
2019-01-07 08:00:00,39,3.6
2019-01-07 08:15:00,76,4.4
2019-01-07 08:30:00,116,5.1
2019-01-07 08:45:00,158,5.9
2019-01-07 09:00:00,201,6.6
2019-01-07 09:15:00,242,7.3
2019-01-07 09:30:00,50,8.1
2019-01-07 09:45:00,322,8.8
2019-01-07 10:00:00,148,9.5
2019-01-07 10:15:00,392,10.2
2019-01-07 10:30:00,422,10.8
2019-01-07 10:45:00,450,11.5
2019-01-07 11:00:00,475,12.2
2019-01-07 11:15:00,496,12.7
2019-01-07 11:30:00,513,13.2
2019-01-07 11:45:00,526,13.7
2019-01-07 12:00:00,536,14.2
2019-01-07 12:15:00,542,14.5
2019-01-07 12:30:00,544,14.8
2019-01-07 12:45:00,542,15.1
2019-01-07 13:00:00,537,15.4
2019-01-07 13:15:00,527,15.6
2019-01-07 13:30:00,514,15.7
2019-01-07 13:45:00,496,15.8
2019-01-07 14:00:00,475,15.9
2019-01-07 14:15:00,451,15.8
2019-01-07 14:30:00,424,15.7
2019-01-07 14:45:00,392,15.6
2019-01-07 15:00:00,358,15.5
2019-01-07 15:15:00,322,15.1
2019-01-07 15:30:00,283,14.6
2019-01-07 15:45:00,243,14.1
2019-01-07 16:00:00,203,13.7
2019-01-07 16:15:00,160,13.2
2019-01-07 16:30:00,117,12.7
2019-01-07 16:45:00,76,12.2
2019-01-07 17:00:00,39,11.8
2019-01-07 17:15:00,0,11.5
2019-01-07 17:30:00,0,11.3
2019-01-07 17:45:00,0,11.0
2019-01-07 18:00:00,0,10.8
2019-01-07 18:15:00,0,10.5
2019-01-07 18:30:00,0,10.3
2019-01-07 18:45:00,0,10.1
2019-01-07 19:00:00,0,9.8
2019-01-07 19:15:00,0,9.5
2019-01-07 19:30:00,0,9.1
2019-01-07 19:45:00,0,8.8
2019-01-07 20:00:00,0,8.4
2019-01-07 20:15:00,0,8.1
2019-01-07 20:30:00,0,7.8
2019-01-07 20:45:00,0,7.4
2019-01-07 21:00:00,0,7.1
2019-01-07 21:15:00,0,6.8
2019-01-07 21:30:00,0,6.4
2019-01-07 21:45:00,0,6.1
2019-01-07 22:00:00,0,5.8
2019-01-07 22:15:00,0,5.6
2019-01-07 22:30:00,0,5.4
2019-01-07 22:45:00,0,5.2
2019-01-07 23:00:00,0,5.0
2019-01-07 23:15:00,0,5.0
2019-01-07 23:30:00,0,5.0
2019-01-07 23:45:00,0,5.0
2019-01-08 00:00:00,0,4.5
2019-01-08 00:15:00,0,4.4
2019-01-08 00:30:00,0,4.3
2019-01-08 00:45:00,0,4.2
2019-01-08 01:00:00,0,4.2
2019-01-08 01:15:00,0,4.1
2019-01-08 01:30:00,0,4.0
2019-01-08 01:45:00,0,3.9
2019-01-08 02:00:00,0,3.8
2019-01-08 02:15:00,0,3.7
2019-01-08 02:30:00,0,3.6
2019-01-08 02:45:00,0,3.5
2019-01-08 03:00:00,0,3.4
2019-01-08 03:15:00,0,3.3
2019-01-08 03:30:00,0,3.2
2019-01-08 03:45:00,0,3.1
2019-01-08 04:00:00,0,3.0
2019-01-08 04:15:00,0,3.0
2019-01-08 04:30:00,0,2.9
2019-01-08 04:45:00,0,2.9
2019-01-08 05:00:00,0,2.8
2019-01-08 05:15:00,0,2.8
2019-01-08 05:30:00,0,2.8
2019-01-08 05:45:00,0,2.7
2019-01-08 06:00:00,0,2.7
2019-01-08 06:15:00,0,2.7
2019-01-08 06:30:00,0,2.8
2019-01-08 06:45:00,0,2.8
2019-01-08 07:00:00,0,2.8
2019-01-08 07:15:00,0,3.5
2019-01-08 07:30:00,0,4.2
2019-01-08 07:45:00,0,5.0
2019-01-08 08:00:00,36,5.7
2019-01-08 08:15:00,71,6.6
2019-01-08 08:30:00,110,7.5
2019-01-08 08:45:00,151,8.5
2019-01-08 09:00:00,193,9.4
2019-01-08 09:15:00,234,10.1
2019-01-08 09:30:00,53,10.7
2019-01-08 09:45:00,313,11.4
2019-01-08 10:00:00,349,12.1
2019-01-08 10:15:00,382,12.7
2019-01-08 10:30:00,413,13.4
2019-01-08 10:45:00,441,14.0
2019-01-08 11:00:00,465,14.7
2019-01-08 11:15:00,486,15.1
2019-01-08 11:30:00,503,15.5
2019-01-08 11:45:00,517,15.9
2019-01-08 12:00:00,527,16.2
2019-01-08 12:15:00,533,16.5
2019-01-08 12:30:00,535,16.7
2019-01-08 12:45:00,534,16.9
2019-01-08 13:00:00,528,17.2
2019-01-08 13:15:00,518,17.2
2019-01-08 13:30:00,505,17.3
2019-01-08 13:45:00,488,17.4
2019-01-08 14:00:00,468,17.4
2019-01-08 14:15:00,444,17.3
2019-01-08 14:30:00,417,17.2
2019-01-08 14:45:00,385,17.1
2019-01-08 15:00:00,350,17.0
2019-01-08 15:15:00,314,16.5
