,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
13:00,2021,3,sc5,0.01,1,0.0
14:00,2021,3,sc5,0.0,1,0.0
15:00,2021,3,sc5,0.01,1,0.32
16:00,2021,3,sc5,0.04,1,0.0
17:00,2021,3,sc5,0.84,1,0.0
6:00,2021,4,sc3,0.4,1,0.78
7:00,2021,4,sc3,0.44,1,0.09
8:00,2021,4,sc3,0.04,1,0.51
9:00,2021,4,sc3,0.63,1,0.28
10:00,2021,4,sc3,0.54,1,0.64
11:00,2021,4,sc3,0.29,1,0.29
12:00,2021,4,sc3,0.78,1,0.75
13:00,2021,4,sc3,0.85,1,0.4
14:00,2021,4,sc3,0.37,1,0.74
15:00,2021,4,sc3,0.74,1,0.34
16:00,2021,4,sc3,0.28,1,0.78
17:00,2021,4,sc3,0.42,1,0.51
6:00,2021,4,sc5,0.22,1,0.0
7:00,2021,4,sc5,0.07,1,0.0
8:00,2021,4,sc5,0.0,1,0.0
9:00,2021,4,sc5,0.0,1,0.0
10:00,2021,4,sc5,0.0,1,0.0
11:00,2021,4,sc5,0.0,1,0.0
12:00,2021,4,sc5,0.0,1,0.0
13:00,2021,4,sc5,0.0,1,0.0
14:00,2021,4,sc5,0.0,1,0.0
15:00,2021,4,sc5,0.0,1,0.0
16:00,2021,4,sc5,0.0,1,0.0
17:00,2021,4,sc5,0.01,1,0.0
6:00,2021,5,sc2,0.23,1,0.18
7:00,2021,5,sc2,0.75,1,0.01
8:00,2021,5,sc2,0.98,1,0.0
9:00,2021,5,sc2,0.05,1,0.26
10:00,2021,5,sc2,0.01,1,0.51
11:00,2021,5,sc2,0.03,1,0.29
12:00,2021,5,sc2,0.19,1,0.15
13:00,2021,5,sc2,0.74,1,0.02
14:00,2021,5,sc2,0.49,1,0.16
15:00,2021,5,sc2,0.06,1,0.16
16:00,2021,5,sc2,0.54,1,0.37
17:00,2021,5,sc2,0.01,1,0.29
6:00,2021,5,sc3,0.04,1,0.28
7:00,2021,5,sc3,0.12,1,0.03
8:00,2021,5,sc3,0.5,1,0.01
9:00,2021,5,sc3,0.08,1,0.25
10:00,2021,5,sc3,0.6,1,0.01
11:00,2021,5,sc3,0.1,1,0.01
12:00,2021,5,sc3,0.48,1,0.47
13:00,2021,5,sc3,0.56,1,0.0
14:00,2021,5,sc3,0.77,1,0.0
15:00,2021,5,sc3,0.27,1,0.6
16:00,2021,5,sc3,0.42,1,0.92
17:00,2021,5,sc3,0.19,1,0.03
6:00,2021,5,sc5,0.48,1,0.08
7:00,2021,5,sc5,0.0,1,0.0
8:00,2021,5,sc5,0.0,1,0.0
9:00,2021,5,sc5,0.0,1,0.0
10:00,2021,5,sc5,0.0,1,0.0
11:00,2021,5,sc5,0.0,1,0.0
12:00,2021,5,sc5,0.0,1,0.0
13:00,2021,5,sc5,0.0,1,0.0
14:00,2021,5,sc5,0.0,1,0.0
15:00,2021,5,sc5,0.0,1,0.0
16:00,2021,5,sc5,0.0,1,0.0
17:00,2021,5,sc5,0.01,1,0.0
6:00,2021,6,sc2,0.97,1,0.42
7:00,2021,6,sc2,0.45,1,0.57
8:00,2021,6,sc2,0.67,1,0.61
9:00,2021,6,sc2,0.66,1,0.7
10:00,2021,6,sc2,0.73,1,0.08
11:00,2021,6,sc2,0.92,1,0.09
12:00,2021,6,sc2,0.92,1,0.13
13:00,2021,6,sc2,0.42,1,0.7
14:00,2021,6,sc2,0.9,1,0.78
15:00,2021,6,sc2,0.26,1,0.24
16:00,2021,6,sc2,0.28,1,0.57
17:00,2021,6,sc2,0.05,1,0.49
6:00,2021,6,sc5,0.0,1,0.0
7:00,2021,6,sc5,0.0,1,0.0
8:00,2021,6,sc5,0.0,1,0.0
9:00,2021,6,sc5,0.0,1,0.0
10:00,2021,6,sc5,0.0,1,0.0
11:00,2021,6,sc5,0.0,1,0.0
12:00,2021,6,sc5,0.0,1,0.0
13:00,2021,6,sc5,0.0,1,0.0
14:00,2021,6,sc5,0.0,1,0.0
15:00,2021,6,sc5,0.0,1,0.0
16:00,2021,6,sc5,0.0,1,0.0
17:00,2021,6,sc5,0.0,1,0.0
6:00,2021,7,sc5,0.0,1,0.31
7:00,2021,7,sc5,0.0,1,0.0
8:00,2021,7,sc5,0.0,1,0.0
9:00,2021,7,sc5,0.0,1,0.0
10:00,2021,7,sc5,0.0,1,0.0
11:00,2021,7,sc5,0.0,1,0.0
12:00,2021,7,sc5,0.0,1,0.0
13:00,2021,7,sc5,0.0,1,0.0
14:00,2021,7,sc5,0.0,1,0.0
15:00,2021,7,sc5,0.0,1,0.0
16:00,2021,7,sc5,0.0,1,0.0
17:00,2021,7,sc5,0.0,1,0.0
6:00,2021,8,sc2,0.58,1,0.1
7:00,2021,8,sc2,0.86,1,0.44
8:00,2021,8,sc2,0.51,1,0.09
9:00,2021,8,sc2,0.15,1,0.1
10:00,2021,8,sc2,0.41,1,0.77
11:00,2021,8,sc2,1.0,1,0.75
12:00,2021,8,sc2,0.36,1,0.37
13:00,2021,8,sc2,0.55,1,0.27
14:00,2021,8,sc2,0.45,1,0.78
15:00,2021,8,sc2,0.54,1,0.23
16:00,2021,8,sc2,0.14,1,0.78
17:00,2021,8,sc2,0.79,1,0.73
6:00,2021,8,sc3,0.95,1,0.35
7:00,2021,8,sc3,0.19,1,0.53
8:00,2021,8,sc3,0.37,1,0.52
9:00,2021,8,sc3,0.97,1,0.01
10:00,2021,8,sc3,0.35,1,0.58
11:00,2021,8,sc3,0.34,1,0.65
12:00,2021,8,sc3,0.11,1,0.19
13:00,2021,8,sc3,0.77,1,0.01
14:00,2021,8,sc3,0.13,1,0.38
15:00,2021,8,sc3,0.64,1,0.12
16:00,2021,8,sc3,0.37,1,0.29
17:00,2021,8,sc3,0.84,1,0.39
6:00,2021,8,sc5,0.01,1,0.46
7:00,2021,8,sc5,0.17,1,0.0
8:00,2021,8,sc5,0.0,1,0.0
9:00,2021,8,sc5,0.0,1,0.0
10:00,2021,8,sc5,0.0,1,0.0
11:00,2021,8,sc5,0.0,1,0.0
12:00,2021,8,sc5,0.0,1,0.0
13:00,2021,8,sc5,0.0,1,0.0
14:00,2021,8,sc5,0.0,1,0.02
15:00,2021,8,sc5,0.0,1,0.0
16:00,2021,8,sc5,0.0,1,0.0
17:00,2021,8,sc5,0.08,1,0.0
6:00,2021,9,sc2,-0.0,1,0.08
7:00,2021,9,sc2,0.06,1,0.5
8:00,2021,9,sc2,0.38,1,0.09
9:00,2021,9,sc2,0.57,1,0.7
10:00,2021,9,sc2,0.65,1,0.13
11:00,2021,9,sc2,0.78,1,0.1
12:00,2021,9,sc2,0.58,1,0.1
13:00,2021,9,sc2,0.55,1,0.64
14:00,2021,9,sc2,0.02,1,0.27
15:00,2021,9,sc2,0.3,1,0.32
16:00,2021,9,sc2,0.18,1,0.58
17:00,2021,9,sc2,0.12,1,0.39
6:00,2021,9,sc3,1.0,0,0.0
7:00,2021,9,sc3,0.1,1,0.36
8:00,2021,9,sc3,0.62,1,0.12
9:00,2021,9,sc3,0.44,1,0.06
10:00,2021,9,sc3,0.97,1,0.02
11:00,2021,9,sc3,0.14,1,0.35
12:00,2021,9,sc3,0.37,1,0.13
13:00,2021,9,sc3,0.31,1,0.49
14:00,2021,9,sc3,0.28,1,0.26
15:00,2021,9,sc3,0.91,1,0.01
16:00,2021,9,sc3,0.59,1,0.05
17:00,2021,9,sc3,0.39,1,0.36
6:00,2021,9,sc5,0.04,1,0.0
7:00,2021,9,sc5,0.0,1,0.18
8:00,2021,9,sc5,0.0,1,0.1
9:00,2021,9,sc5,0.0,1,0.0
10:00,2021,9,sc5,0.0,1,0.0
11:00,2021,9,sc5,0.0,1,0.0
12:00,2021,9,sc5,0.0,1,0.0
13:00,2021,9,sc5,0.0,1,0.0
14:00,2021,9,sc5,0.01,1,0.0
15:00,2021,9,sc5,0.02,1,0.0
16:00,2021,9,sc5,0.76,1,0.0
17:00,2021,9,sc5,0.03,1,0.0
6:00,2021,10,sc2,1.0,0,0.0
7:00,2021,10,sc2,0.05,1,0.88
8:00,2021,10,sc2,0.57,1,0.14
9:00,2021,10,sc2,0.52,1,0.0
10:00,2021,10,sc2,0.52,1,0.09
11:00,2021,10,sc2,0.74,1,0.02
12:00,2021,10,sc2,0.99,1,0.0
13:00,2021,10,sc2,0.58,1,0.07
14:00,2021,10,sc2,0.66,1,0.0
15:00,2021,10,sc2,0.14,1,0.16
16:00,2021,10,sc2,0.01,1,0.17
17:00,2021,10,sc2,0.0,1,0.1
6:00,2021,10,sc3,1.0,0,0.0
7:00,2021,10,sc3,0.26,1,0.43
8:00,2021,10,sc3,0.46,1,0.37
9:00,2021,10,sc3,0.93,1,0.15
10:00,2021,10,sc3,0.63,1,0.09
11:00,2021,10,sc3,0.49,1,0.0
12:00,2021,10,sc3,0.2,1,0.0
13:00,2021,10,sc3,0.46,1,0.01
14:00,2021,10,sc3,0.46,1,0.03
15:00,2021,10,sc3,0.63,1,0.79
16:00,2021,10,sc3,0.43,1,0.23
17:00,2021,10,sc3,0.23,1,0.55
6:00,2021,10,sc5,1.0,0,0.0
7:00,2021,10,sc5,0.68,1,1.0
8:00,2021,10,sc5,0.81,1,0.0
9:00,2021,10,sc5,0.14,1,0.0
10:00,2021,10,sc5,0.69,1,0.0
11:00,2021,10,sc5,0.2,1,0.0
12:00,2021,10,sc5,0.21,1,0.0
13:00,2021,10,sc5,0.06,1,0.0
14:00,2021,10,sc5,0.11,1,0.0
15:00,2021,10,sc5,0.21,1,0.0
16:00,2021,10,sc5,0.4,1,0.95
17:00,2021,10,sc5,0.22,1,0.01
6:00,2021,11,sc2,1.0,0,0.0
7:00,2021,11,sc2,0.0,1,0.0
8:00,2021,11,sc2,0.69,1,0.06
9:00,2021,11,sc2,1.0,1,0.01
10:00,2021,11,sc2,0.8,1,0.02
11:00,2021,11,sc2,0.7,1,0.0
12:00,2021,11,sc2,0.16,1,0.03
13:00,2021,11,sc2,0.44,1,0.0
14:00,2021,11,sc2,0.07,1,0.06
15:00,2021,11,sc2,0.15,1,0.1
16:00,2021,11,sc2,0.0,1,0.03
17:00,2021,11,sc2,1.0,0,0.0
6:00,2021,11,sc3,1.0,0,0.0
7:00,2021,11,sc3,1.0,0,0.0
8:00,2021,11,sc3,0.15,1,0.24
9:00,2021,11,sc3,0.81,1,0.3
10:00,2021,11,sc3,0.96,1,0.05
11:00,2021,11,sc3,0.8,1,0.01
12:00,2021,11,sc3,0.58,1,0.18
13:00,2021,11,sc3,0.48,1,0.23
14:00,2021,11,sc3,0.81,1,0.25
15:00,2021,11,sc3,0.52,1,0.35
16:00,2021,11,sc3,0.12,1,0.19
17:00,2021,11,sc3,1.0,0,0.0
6:00,2021,11,sc5,1.0,0,0.0
7:00,2021,11,sc5,1.0,0,0.0
8:00,2021,11,sc5,0.06,1,0.03
9:00,2021,11,sc5,0.19,1,0.05
10:00,2021,11,sc5,0.11,1,0.04
11:00,2021,11,sc5,0.94,1,0.0
12:00,2021,11,sc5,0.94,1,0.0
13:00,2021,11,sc5,0.34,1,0.0
14:00,2021,11,sc5,0.69,1,0.01
15:00,2021,11,sc5,0.81,1,0.0
16:00,2021,11,sc5,0.14,1,0.99
17:00,2021,11,sc5,1.0,0,0.0
6:00,2021,12,sc2,1.0,0,0.0
7:00,2021,12,sc2,1.0,0,0.0
8:00,2021,12,sc2,0.2,1,0.0
9:00,2021,12,sc2,1.0,1,0.99
10:00,2021,12,sc2,0.19,1,0.69
11:00,2021,12,sc2,0.83,1,0.01
12:00,2021,12,sc2,0.64,1,0.04
13:00,2021,12,sc2,0.09,1,0.06
14:00,2021,12,sc2,0.6,1,0.19
15:00,2021,12,sc2,0.69,1,0.84
16:00,2021,12,sc2,0.0,1,0.2
17:00,2021,12,sc2,1.0,0,0.0
6:00,2021,12,sc3,1.0,0,0.0
7:00,2021,12,sc3,1.0,0,0.0
8:00,2021,12,sc3,0.35,1,0.99
9:00,2021,12,sc3,0.0,1,0.09
10:00,2021,12,sc3,0.59,1,0.11
11:00,2021,12,sc3,0.87,1,0.02
12:00,2021,12,sc3,0.02,1,0.0
13:00,2021,12,sc3,0.5,1,0.19
14:00,2021,12,sc3,0.11,1,0.05
15:00,2021,12,sc3,0.82,1,0.97
16:00,2021,12,sc3,0.39,1,0.21
17:00,2021,12,sc3,1.0,0,0.0
6:00,2021,12,sc5,1.0,0,0.0
7:00,2021,12,sc5,1.0,0,0.0
8:00,2021,12,sc5,0.07,1,0.0
9:00,2021,12,sc5,0.29,1,0.81
10:00,2021,12,sc5,0.0,1,0.15
11:00,2021,12,sc5,0.05,1,0.0
12:00,2021,12,sc5,0.76,1,0.0
13:00,2021,12,sc5,0.4,1,0.0
14:00,2021,12,sc5,0.24,1,0.0
15:00,2021,12,sc5,0.03,1,0.0
16:00,2021,12,sc5,0.0,1,0.95
17:00,2021,12,sc5,1.0,0,0.0
