,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
16:30,2019,4,sc5,0.0,1,0.0
17:00,2019,4,sc5,0.21,1,0.0
17:30,2019,4,sc5,0.12,1,0.0
6:00,2019,5,sc5,0.05,1,0.0
6:30,2019,5,sc5,0.0,1,0.0
7:00,2019,5,sc5,0.0,1,0.0
7:30,2019,5,sc5,0.0,1,0.0
8:00,2019,5,sc5,0.0,1,0.0
8:30,2019,5,sc5,0.0,1,0.0
9:00,2019,5,sc5,0.0,1,0.0
9:30,2019,5,sc5,0.0,1,0.0
10:00,2019,5,sc5,0.0,1,0.0
10:30,2019,5,sc5,0.0,1,0.0
11:00,2019,5,sc5,0.0,1,0.0
11:30,2019,5,sc5,0.0,1,0.0
12:00,2019,5,sc5,0.0,1,0.0
12:30,2019,5,sc5,0.0,1,0.0
13:00,2019,5,sc5,0.0,1,0.0
13:30,2019,5,sc5,0.0,1,0.0
14:00,2019,5,sc5,0.0,1,0.0
14:30,2019,5,sc5,0.0,1,0.01
15:00,2019,5,sc5,0.0,1,0.0
15:30,2019,5,sc5,0.0,1,0.0
16:00,2019,5,sc5,0.0,1,0.0
16:30,2019,5,sc5,0.0,1,0.0
17:00,2019,5,sc5,0.0,1,0.0
17:30,2019,5,sc5,0.0,1,0.0
6:00,2019,6,sc5,0.0,1,0.0
6:30,2019,6,sc5,0.0,1,0.0
7:00,2019,6,sc5,0.0,1,0.0
7:30,2019,6,sc5,0.0,1,0.0
8:00,2019,6,sc5,0.0,1,0.0
8:30,2019,6,sc5,0.0,1,0.0
9:00,2019,6,sc5,0.0,1,0.0
9:30,2019,6,sc5,0.0,1,0.0
10:00,2019,6,sc5,0.0,1,0.0
10:30,2019,6,sc5,0.0,1,0.0
11:00,2019,6,sc5,0.0,1,0.0
11:30,2019,6,sc5,0.0,1,0.0
12:00,2019,6,sc5,0.0,1,0.0
12:30,2019,6,sc5,0.0,1,0.0
13:00,2019,6,sc5,0.0,1,0.0
13:30,2019,6,sc5,0.0,1,0.0
14:00,2019,6,sc5,0.0,1,0.0
14:30,2019,6,sc5,0.0,1,0.0
15:00,2019,6,sc5,0.0,1,0.0
15:30,2019,6,sc5,0.0,1,0.0
16:00,2019,6,sc5,0.0,1,0.0
16:30,2019,6,sc5,0.0,1,0.0
17:00,2019,6,sc5,0.0,1,0.0
17:30,2019,6,sc5,0.0,1,0.0
6:00,2019,7,sc3,-0.0,1,0.08
6:30,2019,7,sc3,0.04,1,0.48
7:00,2019,7,sc3,0.19,1,0.66
7:30,2019,7,sc3,0.18,1,0.6
8:00,2019,7,sc3,0.16,1,0.78
8:30,2019,7,sc3,0.13,1,0.78
9:00,2019,7,sc3,0.1,1,0.78
9:30,2019,7,sc3,0.93,1,0.72
10:00,2019,7,sc3,0.93,1,0.43
10:30,2019,7,sc3,0.96,1,0.99
11:00,2019,7,sc3,0.81,1,0.74
11:30,2019,7,sc3,0.33,1,0.21
12:00,2019,7,sc3,0.65,1,0.78
12:30,2019,7,sc3,0.99,1,0.64
13:00,2019,7,sc3,0.69,1,0.52
13:30,2019,7,sc3,0.51,1,0.79
14:00,2019,7,sc3,0.0,1,0.66
14:30,2019,7,sc3,0.26,1,0.67
15:00,2019,7,sc3,0.73,1,0.45
15:30,2019,7,sc3,0.13,1,0.08
16:00,2019,7,sc3,0.3,1,0.08
16:30,2019,7,sc3,0.18,1,0.33
17:00,2019,7,sc3,0.45,1,0.08
17:30,2019,7,sc3,0.15,1,0.13
6:00,2019,7,sc5,0.38,1,0.0
6:30,2019,7,sc5,0.0,1,0.0
7:00,2019,7,sc5,0.0,1,0.0
7:30,2019,7,sc5,0.0,1,0.0
8:00,2019,7,sc5,0.0,1,0.0
8:30,2019,7,sc5,0.0,1,0.0
9:00,2019,7,sc5,0.0,1,0.0
9:30,2019,7,sc5,0.0,1,0.0
10:00,2019,7,sc5,0.0,1,0.0
10:30,2019,7,sc5,0.0,1,0.0
11:00,2019,7,sc5,0.0,1,0.0
11:30,2019,7,sc5,0.0,1,0.0
12:00,2019,7,sc5,0.0,1,0.0
12:30,2019,7,sc5,0.0,1,0.0
13:00,2019,7,sc5,0.0,1,0.0
13:30,2019,7,sc5,0.0,1,0.0
14:00,2019,7,sc5,0.0,1,0.0
14:30,2019,7,sc5,0.0,1,0.0
15:00,2019,7,sc5,0.0,1,0.0
15:30,2019,7,sc5,0.0,1,0.0
16:00,2019,7,sc5,0.0,1,0.0
16:30,2019,7,sc5,0.0,1,0.0
17:00,2019,7,sc5,0.0,1,0.0
17:30,2019,7,sc5,0.0,1,0.0
6:00,2019,8,sc5,0.32,1,0.95
6:30,2019,8,sc5,0.02,1,0.0
7:00,2019,8,sc5,0.0,1,0.0
7:30,2019,8,sc5,0.0,1,0.0
8:00,2019,8,sc5,0.0,1,0.0
8:30,2019,8,sc5,0.0,1,0.0
9:00,2019,8,sc5,0.0,1,0.0
9:30,2019,8,sc5,0.0,1,0.0
10:00,2019,8,sc5,0.0,1,0.0
10:30,2019,8,sc5,0.0,1,0.0
11:00,2019,8,sc5,0.0,1,0.0
11:30,2019,8,sc5,0.0,1,0.0
12:00,2019,8,sc5,0.0,1,0.0
12:30,2019,8,sc5,0.0,1,0.0
13:00,2019,8,sc5,0.0,1,0.0
13:30,2019,8,sc5,0.0,1,0.16
14:00,2019,8,sc5,0.0,1,0.0
14:30,2019,8,sc5,0.0,1,0.0
15:00,2019,8,sc5,0.04,1,0.0
15:30,2019,8,sc5,0.45,1,0.0
16:00,2019,8,sc5,0.33,1,0.0
16:30,2019,8,sc5,0.25,1,0.0
17:00,2019,8,sc5,0.31,1,0.0
17:30,2019,8,sc5,0.0,1,0.0
6:00,2019,9,sc2,1.0,0,0.0
6:30,2019,9,sc2,0.64,1,0.44
7:00,2019,9,sc2,-0.0,1,0.07
7:30,2019,9,sc2,-0.0,1,0.07
8:00,2019,9,sc2,0.14,1,0.44
8:30,2019,9,sc2,0.04,1,0.78
9:00,2019,9,sc2,0.46,1,0.78
9:30,2019,9,sc2,0.86,1,0.78
10:00,2019,9,sc2,0.64,1,0.5
10:30,2019,9,sc2,0.48,1,0.71
11:00,2019,9,sc2,0.45,1,0.74
11:30,2019,9,sc2,0.58,1,0.78
12:00,2019,9,sc2,0.35,1,0.67
12:30,2019,9,sc2,0.47,1,0.27
13:00,2019,9,sc2,0.41,1,0.75
13:30,2019,9,sc2,0.88,1,0.56
14:00,2019,9,sc2,0.12,1,0.08
14:30,2019,9,sc2,0.73,1,0.08
15:00,2019,9,sc2,0.99,1,0.58
15:30,2019,9,sc2,0.78,1,0.64
16:00,2019,9,sc2,0.72,1,0.21
16:30,2019,9,sc2,0.97,1,0.7
17:00,2019,9,sc2,0.22,1,0.41
17:30,2019,9,sc2,0.18,1,0.57
6:00,2019,9,sc5,1.0,0,0.0
6:30,2019,9,sc5,0.11,1,0.85
7:00,2019,9,sc5,0.0,1,0.0
7:30,2019,9,sc5,0.0,1,0.0
8:00,2019,9,sc5,0.0,1,0.0
8:30,2019,9,sc5,0.0,1,0.0
9:00,2019,9,sc5,0.0,1,0.0
9:30,2019,9,sc5,0.0,1,0.0
10:00,2019,9,sc5,0.0,1,0.0
10:30,2019,9,sc5,0.0,1,0.0
11:00,2019,9,sc5,0.0,1,0.0
11:30,2019,9,sc5,0.0,1,0.0
12:00,2019,9,sc5,0.0,1,0.0
12:30,2019,9,sc5,0.0,1,0.0
13:00,2019,9,sc5,0.0,1,0.0
13:30,2019,9,sc5,0.0,1,0.0
14:00,2019,9,sc5,0.0,1,0.0
14:30,2019,9,sc5,0.05,1,0.0
15:00,2019,9,sc5,0.29,1,0.0
15:30,2019,9,sc5,0.26,1,0.0
16:00,2019,9,sc5,0.61,1,0.0
16:30,2019,9,sc5,0.0,1,0.0
17:00,2019,9,sc5,0.0,1,0.0
17:30,2019,9,sc5,0.21,1,0.0
6:00,2019,10,sc5,1.0,0,0.0
6:30,2019,10,sc5,0.0,1,0.0
7:00,2019,10,sc5,0.51,1,0.0
7:30,2019,10,sc5,0.09,1,0.0
8:00,2019,10,sc5,0.04,1,0.0
8:30,2019,10,sc5,0.01,1,0.0
9:00,2019,10,sc5,0.0,1,0.0
9:30,2019,10,sc5,0.01,1,0.0
10:00,2019,10,sc5,0.0,1,0.0
10:30,2019,10,sc5,0.0,1,0.17
11:00,2019,10,sc5,0.02,1,0.0
11:30,2019,10,sc5,0.0,1,0.0
12:00,2019,10,sc5,0.02,1,0.0
12:30,2019,10,sc5,0.0,1,0.0
13:00,2019,10,sc5,0.0,1,0.0
13:30,2019,10,sc5,0.0,1,0.14
14:00,2019,10,sc5,0.0,1,0.0
14:30,2019,10,sc5,0.0,1,0.0
15:00,2019,10,sc5,0.02,1,0.0
15:30,2019,10,sc5,0.3,1,0.0
16:00,2019,10,sc5,0.4,1,0.0
16:30,2019,10,sc5,0.82,1,0.0
17:00,2019,10,sc5,0.16,1,0.0
17:30,2019,10,sc5,0.02,1,0.0
6:00,2019,11,sc1,1.0,0,0.0
6:30,2019,11,sc1,1.0,0,0.0
7:00,2019,11,sc1,1.0,0,0.0
7:30,2019,11,sc1,0.0,1,0.03
8:00,2019,11,sc1,0.0,1,0.13
8:30,2019,11,sc1,0.09,1,0.04
9:00,2019,11,sc1,0.02,1,0.04
9:30,2019,11,sc1,0.0,1,0.03
10:00,2019,11,sc1,0.15,1,0.66
10:30,2019,11,sc1,0.01,1,0.21
11:00,2019,11,sc1,0.03,1,0.27
11:30,2019,11,sc1,0.0,1,0.53
12:00,2019,11,sc1,0.69,1,0.01
12:30,2019,11,sc1,0.53,1,0.32
13:00,2019,11,sc1,0.45,1,0.21
13:30,2019,11,sc1,0.11,1,0.58
14:00,2019,11,sc1,0.75,1,0.54
14:30,2019,11,sc1,0.02,1,0.43
15:00,2019,11,sc1,0.01,1,0.22
15:30,2019,11,sc1,0.0,1,0.03
16:00,2019,11,sc1,0.07,1,0.64
16:30,2019,11,sc1,0.0,1,0.31
17:00,2019,11,sc1,0.28,1,0.3
17:30,2019,11,sc1,1.0,0,0.0
6:00,2019,11,sc5,1.0,0,0.0
6:30,2019,11,sc5,1.0,0,0.0
7:00,2019,11,sc5,0.0,1,0.0
7:30,2019,11,sc5,0.03,1,0.0
8:00,2019,11,sc5,0.06,1,0.0
8:30,2019,11,sc5,0.05,1,0.0
9:00,2019,11,sc5,0.0,1,0.0
9:30,2019,11,sc5,0.01,1,0.0
10:00,2019,11,sc5,0.01,1,0.0
10:30,2019,11,sc5,0.11,1,0.0
11:00,2019,11,sc5,0.22,1,0.0
11:30,2019,11,sc5,0.27,1,0.0
12:00,2019,11,sc5,0.09,1,0.43
12:30,2019,11,sc5,0.19,1,0.0
13:00,2019,11,sc5,0.03,1,0.55
13:30,2019,11,sc5,0.08,1,0.0
14:00,2019,11,sc5,0.33,1,0.0
14:30,2019,11,sc5,0.0,1,0.0
15:00,2019,11,sc5,0.08,1,0.0
15:30,2019,11,sc5,0.1,1,0.9
16:00,2019,11,sc5,0.04,1,0.3
16:30,2019,11,sc5,0.34,1,0.93
17:00,2019,11,sc5,0.14,1,0.0
17:30,2019,11,sc5,1.0,0,0.0
6:00,2019,12,sc1,1.0,0,0.0
6:30,2019,12,sc1,1.0,0,0.0
7:00,2019,12,sc1,1.0,0,0.0
7:30,2019,12,sc1,1.0,0,0.0
8:00,2019,12,sc1,-0.0,1,0.08
8:30,2019,12,sc1,0.02,1,0.35
9:00,2019,12,sc1,-0.0,1,0.08
9:30,2019,12,sc1,0.25,1,0.4
10:00,2019,12,sc1,-0.0,1,0.08
10:30,2019,12,sc1,-0.0,1,0.07
11:00,2019,12,sc1,-0.0,1,0.08
11:30,2019,12,sc1,0.22,1,0.45
12:00,2019,12,sc1,0.32,1,0.59
12:30,2019,12,sc1,0.78,1,0.36
13:00,2019,12,sc1,0.37,1,0.67
13:30,2019,12,sc1,0.03,1,0.16
14:00,2019,12,sc1,0.05,1,0.52
14:30,2019,12,sc1,0.17,1,0.56
15:00,2019,12,sc1,1.0,1,0.33
15:30,2019,12,sc1,0.36,1,0.78
16:00,2019,12,sc1,0.01,1,0.69
16:30,2019,12,sc1,-0.0,1,0.08
17:00,2019,12,sc1,-0.0,1,0.08
17:30,2019,12,sc1,1.0,0,0.0
6:00,2019,12,sc3,1.0,0,0.0
6:30,2019,12,sc3,1.0,0,0.0
7:00,2019,12,sc3,1.0,0,0.0
7:30,2019,12,sc3,0.03,1,0.03
8:00,2019,12,sc3,0.4,1,0.64
8:30,2019,12,sc3,0.18,1,0.1
9:00,2019,12,sc3,0.23,1,0.59
9:30,2019,12,sc3,0.63,1,0.11
10:00,2019,12,sc3,0.07,1,0.56
10:30,2019,12,sc3,0.2,1,0.42
11:00,2019,12,sc3,0.79,1,0.11
11:30,2019,12,sc3,0.09,1,0.46
12:00,2019,12,sc3,0.34,1,0.28
12:30,2019,12,sc3,0.06,1,0.51
13:00,2019,12,sc3,0.36,1,0.46
13:30,2019,12,sc3,0.15,1,0.19
14:00,2019,12,sc3,0.2,1,0.1
14:30,2019,12,sc3,0.48,1,0.3
15:00,2019,12,sc3,0.42,1,0.24
15:30,2019,12,sc3,0.03,1,0.36
16:00,2019,12,sc3,0.13,1,0.01
16:30,2019,12,sc3,0.11,1,0.31
17:00,2019,12,sc3,1.0,0,0.0
17:30,2019,12,sc3,1.0,0,0.0
6:00,2019,12,sc5,1.0,0,0.0
6:30,2019,12,sc5,1.0,0,0.0
7:00,2019,12,sc5,1.0,0,0.0
7:30,2019,12,sc5,0.0,1,0.0
8:00,2019,12,sc5,0.19,1,0.67
8:30,2019,12,sc5,0.0,1,0.0
9:00,2019,12,sc5,0.0,1,0.0
9:30,2019,12,sc5,0.0,1,0.0
10:00,2019,12,sc5,0.0,1,0.0
10:30,2019,12,sc5,0.0,1,0.0
11:00,2019,12,sc5,0.0,1,0.0
11:30,2019,12,sc5,0.0,1,0.0
12:00,2019,12,sc5,0.0,1,0.0
12:30,2019,12,sc5,0.0,1,0.0
13:00,2019,12,sc5,0.0,1,0.0
13:30,2019,12,sc5,0.0,1,0.0
14:00,2019,12,sc5,0.0,1,0.0
14:30,2019,12,sc5,0.0,1,0.0
15:00,2019,12,sc5,0.0,1,0.0
15:30,2019,12,sc5,0.01,1,0.0
16:00,2019,12,sc5,0.01,1,0.0
16:30,2019,12,sc5,0.04,1,0.53
17:00,2019,12,sc5,0.0,1,0.0
17:30,2019,12,sc5,1.0,0,0.0
